facet,facet_id,topic_id,topic,image1_1,image1_2,image1_3,image2_1,image2_2,image2_3,image3_1,image3_2,image3_3,query
Find pictures of a hip roof.,F0614,258,hip roof,258_Q03846_2043_1.jpg,258_Q03846_2043_2.jpg,258_Q03846_2043_3.jpg,258_Q02684_3229_1.jpg,258_Q02684_3229_2.jpg,258_Q02684_3229_3.jpg,258_Q04048_106_1.jpg,258_Q04048_106_2.jpg,258_Q04048_106_3.jpg,Learn about trusses for hip roofs and find pictures of sheds with hip roofs.
Find political maps of the United States showing the states and their capitals.,F0832,44,map of the united states,44_Q00272_1248_1.jpg,44_Q00272_1248_2.jpg,44_Q00272_1248_3.jpg,44_Q00099_705_1.jpg,44_Q00099_705_2.jpg,44_Q00099_705_3.jpg,44_Q00301_1816_1.jpg,44_Q00301_1816_2.jpg,44_Q00301_1816_3.jpg,Finding political maps of the US with states and their capitals.
How and where do carpenter bees make their nests?,F0619,259,carpenter bee,259_Q02178_2857_1.jpg,259_Q02178_2857_2.jpg,259_Q02178_2857_3.jpg,259_Q02891_3676_1.jpg,259_Q02891_3676_2.jpg,259_Q02891_3676_3.jpg,259_Q01717_3076_1.jpg,259_Q01717_3076_2.jpg,259_Q01717_3076_3.jpg,The user is interested in knowing the best ways to kill carpenter bees and their nesting habits.
Find data on how to identify spider bites.,F0591,251,identifying spider bites,251_Q00044_921_1.jpg,251_Q00044_921_2.jpg,251_Q00044_921_3.jpg,251_Q02102_2372_1.jpg,251_Q02102_2372_2.jpg,251_Q02102_2372_3.jpg,251_Q03719_2286_1.jpg,251_Q03719_2286_2.jpg,251_Q03719_2286_3.jpg,Identify spider bites.
Find sites where I can buy iron supplements.,F0881,55,iron,55_Q00915_2784_1.jpg,55_Q00915_2784_2.jpg,55_Q00915_2784_3.jpg,55_Q03513_106_1.jpg,55_Q03513_106_2.jpg,55_Q03513_106_3.jpg,55_Q05360_1418_1.jpg,55_Q05360_1418_2.jpg,55_Q05360_1418_3.jpg,Finding places to purchase supplements.
What are the symptoms of carpal tunnel syndrome (CTS)?,F0473,213,carpal tunnel syndrome,213_Q00969_341_1.jpg,213_Q00969_341_2.jpg,213_Q00969_341_3.jpg,213_Q02830_690_1.jpg,213_Q02830_690_2.jpg,213_Q02830_690_3.jpg,213_Q00300_3265_1.jpg,213_Q00300_3265_2.jpg,213_Q00300_3265_3.jpg,Learning more about the symptoms of carpal tunnel syndrome (CTS).
I want to see articles and web pages about the controversy over Rick Warren's invocation at the Obama inauguration.,F0500,22,rick warren,22_Q01421_746_1.jpg,22_Q01421_746_2.jpg,22_Q01421_746_3.jpg,22_Q01319_871_1.jpg,22_Q01319_871_2.jpg,22_Q01319_871_3.jpg,22_Q04839_897_1.jpg,22_Q04839_897_2.jpg,22_Q04839_897_3.jpg,Looking for information about the controversy over Rick Warren's invocation at the Obama inauguration.
What do dreams about teeth mean?,F0661,272,dreams interpretation,272_Q01814_2601_1.jpg,272_Q01814_2601_2.jpg,272_Q01814_2601_3.jpg,272_Q04601_659_1.jpg,272_Q04601_659_2.jpg,272_Q04601_659_3.jpg,272_Q02022_2068_1.jpg,272_Q02022_2068_2.jpg,272_Q02022_2068_3.jpg,Explore common ways to explain dreams about teeth.
Find the home page of the USS Carl Vinson ombudsman.,F0427,202,uss carl vinson,202_Q00508_1281_1.jpg,202_Q00508_1281_2.jpg,202_Q00508_1281_3.jpg,202_Q00042_1717_1.jpg,202_Q00042_1717_2.jpg,202_Q00042_1717_3.jpg,202_Q05094_1152_1.jpg,202_Q05094_1152_2.jpg,202_Q05094_1152_3.jpg,Locating the homepage of the ombudsman for the USS Carl Vinson.
Looking for information on how to watch television programming on your computer.,F0089,120,tv on computer,120_Q03083_1101_1.jpg,120_Q03083_1101_2.jpg,120_Q03083_1101_3.jpg,120_Q00163_533_1.jpg,120_Q00163_533_2.jpg,120_Q00163_533_3.jpg,120_Q05343_1401_1.jpg,120_Q05343_1401_2.jpg,120_Q05343_1401_3.jpg,Explore options for watching television programming on a computer.
Find dealers in irons for clothing.,F0884,55,iron,55_Q03390_2986_1.jpg,55_Q03390_2986_2.jpg,55_Q03390_2986_3.jpg,55_Q05362_1420_1.jpg,55_Q05362_1420_2.jpg,55_Q05362_1420_3.jpg,55_Q03454_1629_1.jpg,55_Q03454_1629_2.jpg,55_Q03454_1629_3.jpg,"The user intends to discuss or learn about a different, unspecified topic."
Is pink slime used in school lunches?,F0764,299,pink slime in ground beef,299_Q03149_681_1.jpg,299_Q03149_681_2.jpg,299_Q03149_681_3.jpg,299_Q02436_1057_1.jpg,299_Q02436_1057_2.jpg,299_Q02436_1057_3.jpg,299_Q02440_3915_1.jpg,299_Q02440_3915_2.jpg,299_Q02440_3915_3.jpg,Knowing if pink slime is used in school lunches.
Find reviews of the Volvo XC90 SUV.,F0457,21,volvo,21_Q00040_2149_1.jpg,21_Q00040_2149_2.jpg,21_Q00040_2149_3.jpg,21_Q03313_1897_1.jpg,21_Q03313_1897_2.jpg,21_Q03313_1897_3.jpg,21_Q02974_440_1.jpg,21_Q02974_440_2.jpg,21_Q02974_440_3.jpg,Exploring reviews for the Volvo XC90 SUV.
Find a synopsis of Doctor Zhivago.,F0446,208,doctor zhivago,208_Q04316_374_1.jpg,208_Q04316_374_2.jpg,208_Q04316_374_3.jpg,208_Q00035_2839_1.jpg,208_Q00035_2839_2.jpg,208_Q00035_2839_3.jpg,208_Q02248_2328_1.jpg,208_Q02248_2328_2.jpg,208_Q02248_2328_3.jpg,Get a summary of the movie Doctor Zhivago.
Find pictures of lipoma tumors.,F0281,168,lipoma,168_Q05128_1186_1.jpg,168_Q05127_1185_2.jpg,168_Q05127_1185_3.jpg,168_Q00599_1918_1.jpg,168_Q00599_1918_2.jpg,168_Q00599_1918_3.jpg,168_Q02194_961_1.jpg,168_Q02194_961_2.jpg,168_Q02194_961_3.jpg,Find pictures of lipoma tumors.
What are the causes of BPH?,F0443,207,bph treatment,207_Q04944_1002_1.jpg,207_Q04944_1002_2.jpg,207_Q04944_1002_3.jpg,207_Q00600_1590_1.jpg,207_Q00600_1590_2.jpg,207_Q00600_1590_3.jpg,207_Q04946_1004_1.jpg,207_Q04946_1004_2.jpg,207_Q04946_1004_3.jpg,"Interested in understanding the condition of BPH, including causes and treatment medications."
How does furniture arrangement create an illusion of more space?,F0250,161,furniture for small spaces,161_Q00843_566_1.jpg,161_Q00843_566_2.jpg,161_Q00843_566_3.jpg,161_Q04082_140_1.jpg,161_Q04082_140_2.jpg,161_Q04082_140_3.jpg,161_Q04079_137_1.jpg,161_Q04079_137_2.jpg,161_Q04079_137_3.jpg,Interest in examples and tips on furniture arrangements to optimize space in small rooms.
"What condos are for sale in Miami Beach, Florida?",F0383,192,condos in florida,192_Q04729_787_1.jpg,192_Q04729_787_2.jpg,192_Q04729_787_3.jpg,192_Q04731_789_1.jpg,192_Q04731_789_2.jpg,192_Q04731_789_3.jpg,192_Q02721_1191_1.jpg,192_Q02721_1191_2.jpg,192_Q02721_1191_3.jpg,"The user is interested in viewing information on condos in Miami Beach, Florida."
Find the causes of CTS.,F0476,213,carpal tunnel syndrome,213_Q00969_341_1.jpg,213_Q00969_341_2.jpg,213_Q00969_341_3.jpg,213_Q05612_1670_1.jpg,213_Q05612_1670_2.jpg,213_Q05612_1670_3.jpg,213_Q00300_3265_1.jpg,213_Q00300_3265_2.jpg,213_Q00300_3265_3.jpg,Learn about the causes of carpal tunnel syndrome.
What went into writing/publishing the book Doctor Zhivago?,F0445,208,doctor zhivago,208_Q01272_3555_1.jpg,208_Q01272_3555_2.jpg,208_Q01272_3555_3.jpg,208_Q03292_3046_1.jpg,208_Q03292_3046_2.jpg,208_Q03292_3046_3.jpg,208_Q02158_2519_1.jpg,208_Q02158_2519_2.jpg,208_Q02158_2519_3.jpg,Learn more about the authors of the 1957 novel.
Find comparisons of Sun Tzu and Machiavelli.,F0655,270,sun tzu,270_Q00105_1001_1.jpg,270_Q00105_1001_2.jpg,270_Q00105_1001_3.jpg,270_Q01177_3174_1.jpg,270_Q01177_3174_2.jpg,270_Q01177_3174_3.jpg,270_Q04164_222_1.jpg,270_Q04164_222_2.jpg,270_Q04164_222_3.jpg,Comparisons of Sun Tzu and Machiavelli.
I want to find sources for satellite maps and live satellite photos.,F0123,13,map,13_Q00715_2648_1.jpg,13_Q00715_2648_2.jpg,13_Q00715_2648_3.jpg,13_Q01788_3741_1.jpg,13_Q01788_3741_2.jpg,13_Q01788_3741_3.jpg,13_Q04603_661_1.jpg,13_Q04603_661_2.jpg,13_Q04603_661_3.jpg,Interested in sources for satellite maps and live satellite photos.
Do carpenter bees sting?,F0623,259,carpenter bee,259_Q02792_1757_1.jpg,259_Q02792_1757_2.jpg,259_Q02792_1757_3.jpg,259_Q05414_1472_1.jpg,259_Q05414_1472_2.jpg,259_Q05414_1472_3.jpg,259_Q05412_1470_1.jpg,259_Q05412_1470_2.jpg,259_Q05412_1470_3.jpg,Learn about the appearance and potential concerns of a carpenter bee sting.
Which schools provide training to become a land surveyor?,F0454,209,land surveyor,209_Q02805_185_1.jpg,209_Q02805_185_2.jpg,209_Q02805_185_3.jpg,209_Q01340_2492_1.jpg,209_Q01340_2492_2.jpg,209_Q01340_2492_3.jpg,209_Q00030_1867_1.jpg,209_Q00030_1867_2.jpg,209_Q00030_1867_3.jpg,The user is interested in finding schools in the United States that provide training to become a land surveyor.
Show me teddy bears made by Gund.,F0605,255,teddy bears,255_Q03473_1874_1.jpg,255_Q03473_1874_2.jpg,255_Q03473_1874_3.jpg,255_Q01140_1069_1.jpg,255_Q01140_1069_2.jpg,255_Q01140_1069_3.jpg,255_Q04229_287_1.jpg,255_Q04229_287_2.jpg,255_Q04229_287_3.jpg,User wants to see a range of teddy bears made by Gund for different age groups.
I want to find some example wedding budgets.,F0333,18,wedding budget calculator,18_Q01489_703_1.jpg,18_Q01489_703_2.jpg,18_Q01489_703_3.jpg,18_Q05629_1687_1.jpg,18_Q05629_1687_2.jpg,18_Q05629_1687_3.jpg,18_Q00102_3806_1.jpg,18_Q00102_3806_2.jpg,18_Q00102_3806_3.jpg,The user is interested in finding example wedding budgets and templates for wedding expenses.
Find information on yoga for seniors.,F0723,289,benefits of yoga,289_Q04256_314_1.jpg,289_Q04256_314_2.jpg,289_Q04256_314_3.jpg,289_Q04252_310_1.jpg,289_Q04252_310_2.jpg,289_Q04252_310_3.jpg,289_Q04255_313_1.jpg,289_Q04255_313_2.jpg,289_Q04255_313_3.jpg,"Find information on yoga for seniors, including suitable yoga poses."
What events are held at the Indiana State Fairgrounds?,F0401,198,indiana state fairgrounds,198_Q02244_3570_1.jpg,198_Q02244_3570_2.jpg,198_Q02244_3570_3.jpg,198_Q02184_1938_1.jpg,198_Q02184_1938_2.jpg,198_Q02184_1938_3.jpg,198_Q01885_3173_1.jpg,198_Q01885_3173_2.jpg,198_Q01885_3173_3.jpg,Interested in events at the Indiana State Fairgrounds.
"""Find a critical analysis of Hamlet's """"To be or not to be"""" soliloquy.""",F0948,70,to be or not to be that is the question,70_Q01212_2108_1.jpg,70_Q01212_2108_2.jpg,70_Q01212_2108_3.jpg,70_Q01280_3857_1.jpg,70_Q01280_3857_2.jpg,70_Q01280_3857_3.jpg,70_Q05026_1084_1.jpg,70_Q05026_1084_2.jpg,70_Q05026_1084_3.jpg,"The user is interested in receiving articles and notes about the Hamlet line ""to be or not to be."""
"""Find quotes from the """"Rain Man"""" movie.""",F0579,247,rain man,247_Q00641_732_1.jpg,247_Q00641_732_2.jpg,247_Q00641_732_3.jpg,247_Q00323_2298_1.jpg,247_Q00323_2298_2.jpg,247_Q00323_2298_3.jpg,247_Q00900_352_1.jpg,247_Q00900_352_2.jpg,247_Q00900_352_3.jpg,"Quotes from the movie ""Rain Man""."
How do you get a ham radio license?,F0540,235,ham radio,235_Q03287_1675_1.jpg,235_Q03287_1675_2.jpg,235_Q03287_1675_3.jpg,235_Q02679_2760_1.jpg,235_Q02679_2760_2.jpg,235_Q02679_2760_3.jpg,235_Q02086_2461_1.jpg,235_Q02086_2461_2.jpg,235_Q02086_2461_3.jpg,Learn how to get a ham radio license.
Find information on Black Hills gold jewelry.,F0517,225,black and gold,225_Q01219_1820_1.jpg,225_Q01219_1820_2.jpg,225_Q01219_1820_3.jpg,225_Q04519_577_1.jpg,225_Q04519_577_2.jpg,225_Q04519_577_3.jpg,225_Q04518_576_1.jpg,225_Q04518_576_2.jpg,225_Q04518_576_3.jpg,The user is searching for details about a specific type of jewelry.
How do I get my free annual credit report?,F0356,185,credit report,185_Q02647_265_1.jpg,185_Q02647_265_2.jpg,185_Q02647_265_3.jpg,185_Q03939_3871_1.jpg,185_Q03939_3871_2.jpg,185_Q03939_3871_3.jpg,185_Q02095_760_1.jpg,185_Q02095_760_2.jpg,185_Q02095_760_3.jpg,Wants to know how to obtain their free credit report from the government.
What were the major battles in the US civil war?,F0283,169,battles in the civil war,169_Q01866_336_1.jpg,169_Q01866_336_2.jpg,169_Q01866_336_3.jpg,169_Q04325_383_1.jpg,169_Q04325_383_2.jpg,169_Q04325_383_3.jpg,169_Q04329_387_1.jpg,169_Q04329_387_2.jpg,169_Q04329_387_3.jpg,Interested in a timeline of significant battles from the US Civil War.
Which civil war battles were fought in South Carolina?,F0575,246,civil war battles in South Carolina,246_Q02037_2253_1.jpg,246_Q02037_2253_2.jpg,246_Q02037_2253_3.jpg,246_Q05581_1639_1.jpg,246_Q05581_1639_2.jpg,246_Q05581_1639_3.jpg,246_Q00478_1422_1.jpg,246_Q00478_1422_2.jpg,246_Q00478_1422_3.jpg,The user is interested in seeing a map and additional details about the outcomes of the Civil War battles in South Carolina.
Find information about horses' hooves and how to care for them.,F0858,51,horse hooves,51_Q01958_3762_1.jpg,51_Q01958_3762_2.jpg,51_Q01958_3762_3.jpg,51_Q04124_182_1.jpg,51_Q04124_182_2.jpg,51_Q04124_182_3.jpg,51_Q02282_2953_1.jpg,51_Q02282_2953_2.jpg,51_Q02282_2953_3.jpg,Learn about horse hoof care and hoof composition.
"Find cures for baldness (other than hair replacement, hair transplants, or wigs).",F0634,262,balding cure,262_Q00982_2941_1.jpg,262_Q00982_2941_2.jpg,262_Q00982_2941_3.jpg,262_Q00073_215_1.jpg,262_Q00073_215_2.jpg,262_Q00073_215_3.jpg,262_Q03828_506_1.jpg,262_Q03828_506_2.jpg,262_Q03828_506_3.jpg,"Exploring balding cures for men through a Reddit page, excluding hair replacement, transplants, or wigs."
Find solar water fountains for sale.,F0495,218,solar water fountains,218_Q02179_2377_1.jpg,218_Q02179_2377_2.jpg,218_Q02179_2377_3.jpg,218_Q01013_2771_1.jpg,218_Q01013_2771_2.jpg,218_Q01013_2771_3.jpg,218_Q05285_1343_1.jpg,218_Q05285_1343_2.jpg,218_Q05285_1343_3.jpg,"The user is interested in purchasing solar water fountains, including solar-powered options and wall solar water fountains."
What are the symptoms of carpal tunnel syndrome (CTS)?,F0473,213,carpal tunnel syndrome,213_Q05616_1674_1.jpg,213_Q05616_1674_2.jpg,213_Q05616_1674_3.jpg,213_Q05615_1673_1.jpg,213_Q05615_1673_2.jpg,213_Q05615_1673_3.jpg,213_Q02830_690_1.jpg,213_Q02830_690_2.jpg,213_Q02830_690_3.jpg,Looking for information about carpal tunnel syndrome symptoms.
What do moths and butterflies eat?,F0917,64,moths,64_Q01714_3391_1.jpg,64_Q01714_3391_2.jpg,64_Q01714_3391_3.jpg,64_Q04284_342_1.jpg,64_Q04284_342_2.jpg,64_Q04284_342_3.jpg,64_Q00935_1124_1.jpg,64_Q00935_1124_2.jpg,64_Q00935_1124_3.jpg,Seeking information about the diet of moths and butterflies.
Is there a genetic basis to Wilson's disease?,F0670,273,wilson's disease,273_Q04964_1022_1.jpg,273_Q04964_1022_2.jpg,273_Q04964_1022_3.jpg,273_Q02398_3750_1.jpg,273_Q02398_3750_2.jpg,273_Q02398_3750_3.jpg,273_Q02889_305_1.jpg,273_Q02889_305_2.jpg,273_Q02889_305_3.jpg,Understanding the genetic basis of Wilson's disease.
Where can I find information online about filing my income taxes?,F0930,66,income tax return online,66_Q04294_352_1.jpg,66_Q04294_352_2.jpg,66_Q04294_352_3.jpg,66_Q04295_353_1.jpg,66_Q04295_353_2.jpg,66_Q04295_353_3.jpg,66_Q04297_355_1.jpg,66_Q04297_355_2.jpg,66_Q04297_355_3.jpg,Finding information online about filing income taxes.
Find giant teddy bears.,F0606,255,teddy bears,255_Q00156_730_1.jpg,255_Q00156_730_2.jpg,255_Q00156_730_3.jpg,255_Q02490_1986_1.jpg,255_Q02490_1986_2.jpg,255_Q02490_1986_3.jpg,255_Q02334_1636_1.jpg,255_Q02334_1636_2.jpg,255_Q02334_1636_3.jpg,Finding where to buy giant teddy bears.
Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,213_Q02902_1913_1.jpg,213_Q02902_1913_2.jpg,213_Q02902_1913_3.jpg,213_Q05612_1670_1.jpg,213_Q05612_1670_2.jpg,213_Q05612_1670_3.jpg,213_Q03715_2726_1.jpg,213_Q03715_2726_2.jpg,213_Q03715_2726_3.jpg,Find exercises that can bring relief from carpal tunnel syndrome (CTS).
Find information about joints in the human body.,F0995,82,joints,82_Q04051_109_1.jpg,82_Q04051_109_2.jpg,82_Q04051_109_3.jpg,82_Q04054_112_1.jpg,82_Q04054_112_2.jpg,82_Q04054_112_3.jpg,82_Q03462_2709_1.jpg,82_Q03462_2709_2.jpg,82_Q03462_2709_3.jpg,"Find information about joints in the human body, including how many there are."
How is CTS treated?,F0474,213,carpal tunnel syndrome,213_Q03486_31_1.jpg,213_Q03486_31_2.jpg,213_Q03486_31_3.jpg,213_Q01305_553_1.jpg,213_Q01305_553_2.jpg,213_Q01305_553_3.jpg,213_Q05612_1670_1.jpg,213_Q05612_1670_2.jpg,213_Q05612_1670_3.jpg,Understanding the treatment options for carpal tunnel syndrome.
Find tax forms and other information on filing individual taxes.,F0074,116,california franchise tax board,116_Q02471_2677_1.jpg,116_Q02471_2677_2.jpg,116_Q02471_2677_3.jpg,116_Q00929_67_1.jpg,116_Q00929_67_2.jpg,116_Q00929_67_3.jpg,116_Q01683_147_1.jpg,116_Q01683_147_2.jpg,116_Q01683_147_3.jpg,Gather information on tax filing procedures and find specific forms for filing individual taxes.
Find Mister Rogers videos.,F0688,278,mister rogers,278_Q00534_258_1.jpg,278_Q00534_258_2.jpg,278_Q00534_258_3.jpg,278_Q04469_527_1.jpg,278_Q04469_527_2.jpg,278_Q04469_527_3.jpg,278_Q00488_1611_1.jpg,278_Q00488_1611_2.jpg,278_Q00488_1611_3.jpg,Finding Mister Rogers videos.
"Find information about the Sun, the star in our Solar System.",F0953,72,the sun,72_Q03984_42_1.jpg,72_Q03984_42_2.jpg,72_Q03984_42_3.jpg,72_Q03986_44_1.jpg,72_Q03986_44_2.jpg,72_Q03986_44_3.jpg,72_Q00501_2214_1.jpg,72_Q00501_2214_2.jpg,72_Q00501_2214_3.jpg,"Finding information about the Sun, particularly its temperature."
What are the options for surgically correcting CTS?,F0479,213,carpal tunnel syndrome,213_Q02902_1913_1.jpg,213_Q02902_1913_2.jpg,213_Q02902_1913_3.jpg,213_Q05612_1670_1.jpg,213_Q05612_1670_2.jpg,213_Q05612_1670_3.jpg,213_Q03238_861_1.jpg,213_Q03238_861_2.jpg,213_Q03238_861_3.jpg,Learn about surgeries for carpal tunnel syndrome.
What do moths and butterflies eat?,F0917,64,moths,64_Q00326_3237_1.jpg,64_Q00326_3237_2.jpg,64_Q00326_3237_3.jpg,64_Q01159_388_1.jpg,64_Q01159_388_2.jpg,64_Q01159_388_3.jpg,64_Q00935_1124_1.jpg,64_Q00935_1124_2.jpg,64_Q00935_1124_3.jpg,Learning about the diets of moths and butterflies.
What computer programming languages are there?,F0271,166,computer programming,166_Q05270_1328_1.jpg,166_Q05270_1328_2.jpg,166_Q05270_1328_3.jpg,166_Q02085_933_1.jpg,166_Q02085_933_2.jpg,166_Q02085_933_3.jpg,166_Q05272_1330_1.jpg,166_Q05272_1330_2.jpg,166_Q05272_1330_3.jpg,Exploring different programming languages and knowing what programming languages exist.
How do you dispute credit report information?,F0358,185,credit report,185_Q03127_3210_1.jpg,185_Q03127_3210_2.jpg,185_Q03127_3210_3.jpg,185_Q01838_2406_1.jpg,185_Q01838_2406_2.jpg,185_Q01838_2406_3.jpg,185_Q01396_500_1.jpg,185_Q01396_500_2.jpg,185_Q01396_500_3.jpg,The user wants information about what to do if there is an error on their credit report.
Find music that featured on the show ER.,F1037,91,er tv show,91_Q02272_609_1.jpg,91_Q02272_609_2.jpg,91_Q02272_609_3.jpg,91_Q02019_1452_1.jpg,91_Q02019_1452_2.jpg,91_Q02019_1452_3.jpg,91_Q04709_767_1.jpg,91_Q04709_767_2.jpg,91_Q04709_767_3.jpg,The user is interested in learning about the music on the show ER.
"I want to find pictures of dinosaurs that I can color in, as in a coloring book.",F0161,14,dinosaurs,14_Q05244_1302_1.jpg,14_Q05244_1302_2.jpg,14_Q05244_1302_3.jpg,14_Q05243_1301_1.jpg,14_Q05243_1301_2.jpg,14_Q05243_1301_3.jpg,14_Q00804_899_1.jpg,14_Q00804_899_2.jpg,14_Q00804_899_3.jpg,The user is interested in finding images related to dinosaurs for creative use and is also looking for dinosaur books.
What damage can an F5 tornado do?,F0639,265,F5 tornado,265_Q03137_3319_1.jpg,265_Q03137_3319_2.jpg,265_Q03137_3319_3.jpg,265_Q02550_1400_1.jpg,265_Q02550_1400_2.jpg,265_Q02550_1400_3.jpg,265_Q04360_418_1.jpg,265_Q04360_418_2.jpg,265_Q04360_418_3.jpg,Learn about tornado shelter options and the damage caused by F5 tornadoes.
What are hardware options for a raspberry pi?,F0420,201,raspberry pi,201_Q01484_2405_1.jpg,201_Q01484_2405_2.jpg,201_Q01484_2405_3.jpg,201_Q01558_1659_1.jpg,201_Q01558_1659_2.jpg,201_Q01558_1659_3.jpg,201_Q03312_3443_1.jpg,201_Q03312_3443_2.jpg,201_Q03312_3443_3.jpg,The user wants to explore hardware options for building a computer with a Raspberry Pi.
Find the home page of the USS Carl Vinson (CVN70) carrier.,F0424,202,uss carl vinson,202_Q05096_1154_1.jpg,202_Q05096_1154_2.jpg,202_Q05094_1152_3.jpg,202_Q05092_1150_1.jpg,202_Q05092_1150_2.jpg,202_Q05092_1150_3.jpg,202_Q01974_283_1.jpg,202_Q01974_283_2.jpg,202_Q01974_283_3.jpg,The user is interested in seeing photos of the USS Carl Vinson and wants information about the carrier's homepage.
What movies has Ron Howard directed?,F0297,171,ron howard,171_Q00550_2054_1.jpg,171_Q00550_2054_2.jpg,171_Q00550_2054_3.jpg,171_Q05617_1675_1.jpg,171_Q05617_1675_2.jpg,171_Q05617_1675_3.jpg,171_Q00377_3367_1.jpg,171_Q00377_3367_2.jpg,171_Q00377_3367_3.jpg,Learn about the movies Ron Howard directed.
How does one get rid of carpenter bees?,F0620,259,carpenter bee,259_Q05412_1470_1.jpg,259_Q05412_1470_2.jpg,259_Q05412_1470_3.jpg,259_Q02792_1757_1.jpg,259_Q02792_1757_2.jpg,259_Q02792_1757_3.jpg,259_Q02514_2244_1.jpg,259_Q02514_2244_2.jpg,259_Q02514_2244_3.jpg,The user wants to understand and handle the situation involving carpenter bees.
"""What songs were sung on """"Mister Rogers' Neighborhood""""?""",F0689,278,mister rogers,278_Q00534_258_1.jpg,278_Q00534_258_2.jpg,278_Q00534_258_3.jpg,278_Q03400_2532_1.jpg,278_Q03400_2532_2.jpg,278_Q03400_2532_3.jpg,278_Q03038_1433_1.jpg,278_Q03038_1433_2.jpg,278_Q03038_1433_3.jpg,Learn about the musical elements and songs from Mister Rogers' Neighborhood.
