id,facet,facet_id,topic_id,topic,image1_1,image1_2,image1_3,image2_1,image2_2,image2_3,query
4560,Find the Marshall County Schools in Kentucky school calendar,F0646,269,marshall county schools,269_Q03962_20_1.jpg,269_Q03962_20_2.jpg,269_Q03962_20_3.jpg,269_Q02887_2425_1.jpg,269_Q02887_2425_2.jpg,269_Q02887_2425_3.jpg,Looking for information related to school schedules.
4561,Find the Marshall County Schools in Kentucky school calendar,F0646,269,marshall county schools,269_Q03962_20_1.jpg,269_Q03962_20_2.jpg,269_Q03962_20_3.jpg,269_Q03960_18_1.jpg,269_Q03960_18_2.jpg,269_Q03960_18_3.jpg,Interested in school-related information in Marshall County.
4562,Take me to the Starbucks homepage.,F0647,27,starbucks,27_Q03073_2973_1.jpg,27_Q03073_2973_2.jpg,27_Q03073_2973_3.jpg,27_Q01026_251_1.jpg,27_Q01026_251_2.jpg,27_Q01026_251_3.jpg,Searching for information about Starbucks locations.
4563,Take me to the Starbucks homepage.,F0647,27,starbucks,27_Q00112_1697_1.jpg,27_Q00112_1697_2.jpg,27_Q00112_1697_3.jpg,27_Q04745_803_1.jpg,27_Q04745_803_2.jpg,27_Q04745_803_3.jpg,Finding a website that provides specific nutritional information.
4564,Take me to the Starbucks homepage.,F0647,27,starbucks,27_Q04744_802_1.jpg,27_Q04744_802_2.jpg,27_Q04744_802_3.jpg,27_Q01610_915_1.jpg,27_Q01610_915_2.jpg,27_Q01610_915_3.jpg,Navigating to a specific website.
4565,What is the balance on my Starbucks gift card?,F0648,27,starbucks,27_Q04744_802_1.jpg,27_Q04744_802_2.jpg,27_Q04744_802_3.jpg,27_Q02049_454_1.jpg,27_Q02049_454_2.jpg,27_Q02049_454_3.jpg,The user is interested in discussing something related to a specific account.
4566,What is the balance on my Starbucks gift card?,F0648,27,starbucks,27_Q04741_799_1.jpg,27_Q04741_799_2.jpg,27_Q04741_799_3.jpg,27_Q00660_277_1.jpg,27_Q00660_277_2.jpg,27_Q00660_277_3.jpg,Checking the status of their Starbucks gift card.
4567,What is the balance on my Starbucks gift card?,F0648,27,starbucks,27_Q04741_799_1.jpg,27_Q04741_799_2.jpg,27_Q04741_799_3.jpg,27_Q01026_251_1.jpg,27_Q01026_251_2.jpg,27_Q01026_251_3.jpg,The user is interested in checking information related to their Starbucks gift card.
4568,What is the balance on my Starbucks gift card?,F0648,27,starbucks,27_Q02446_970_1.jpg,27_Q02446_970_2.jpg,27_Q02446_970_3.jpg,27_Q01610_915_1.jpg,27_Q01610_915_2.jpg,27_Q01610_915_3.jpg,Getting information about a Starbucks gift card.
4569,Find calorie counts and other nutritional information about Starbucks products.,F0649,27,starbucks,27_Q04743_801_1.jpg,27_Q04743_801_2.jpg,27_Q04743_801_3.jpg,27_Q00498_2160_1.jpg,27_Q00498_2160_2.jpg,27_Q00498_2160_3.jpg,Explore Starbucks drink options.
4570,Find calorie counts and other nutritional information about Starbucks products.,F0649,27,starbucks,27_Q01026_251_1.jpg,27_Q01026_251_2.jpg,27_Q01026_251_3.jpg,27_Q00112_1697_1.jpg,27_Q00112_1697_2.jpg,27_Q00112_1697_3.jpg,Understanding nutritional options at Starbucks.
4571,Find calorie counts and other nutritional information about Starbucks products.,F0649,27,starbucks,27_Q04743_801_1.jpg,27_Q04743_801_2.jpg,27_Q04743_801_3.jpg,27_Q00498_2160_1.jpg,27_Q00498_2160_2.jpg,27_Q00498_2160_3.jpg,Explore Starbucks drink options.
4572,Find calorie counts and other nutritional information about Starbucks products.,F0649,27,starbucks,27_Q00660_277_1.jpg,27_Q00660_277_2.jpg,27_Q00660_277_3.jpg,27_Q02055_1733_1.jpg,27_Q02055_1733_2.jpg,27_Q02055_1733_3.jpg,Understanding the nutritional aspects of certain products.
4573,Find calorie counts and other nutritional information about Starbucks products.,F0649,27,starbucks,27_Q02049_454_1.jpg,27_Q02049_454_2.jpg,27_Q02049_454_3.jpg,27_Q03259_2081_1.jpg,27_Q03259_2081_2.jpg,27_Q03259_2081_3.jpg,Interested in nutritional information for Starbucks products.
4574,Find calorie counts and other nutritional information about Starbucks products.,F0649,27,starbucks,27_Q01026_251_1.jpg,27_Q01026_251_2.jpg,27_Q01026_251_3.jpg,27_Q00112_1697_1.jpg,27_Q00112_1697_2.jpg,27_Q00112_1697_3.jpg,Interested in nutritional details of Starbucks products.
4575,"Find recipes from Starbucks, either for making or using Starbucks products.",F0650,27,starbucks,27_Q00498_2160_1.jpg,27_Q00498_2160_2.jpg,27_Q00498_2160_3.jpg,27_Q02602_1714_1.jpg,27_Q02602_1714_2.jpg,27_Q02602_1714_3.jpg,Interest in Starbucks products and recipes.
4576,"Find recipes from Starbucks, either for making or using Starbucks products.",F0650,27,starbucks,27_Q02446_970_1.jpg,27_Q02446_970_2.jpg,27_Q02446_970_3.jpg,27_Q03073_2973_1.jpg,27_Q03073_2973_2.jpg,27_Q03073_2973_3.jpg,Explore beverage options in the Starbucks menu.
4577,"Find recipes from Starbucks, either for making or using Starbucks products.",F0650,27,starbucks,27_Q02446_970_1.jpg,27_Q02446_970_2.jpg,27_Q02446_970_3.jpg,27_Q03073_2973_1.jpg,27_Q03073_2973_2.jpg,27_Q03073_2973_3.jpg,Explore Starbucks menu options.
4578,"Find recipes from Starbucks, either for making or using Starbucks products.",F0650,27,starbucks,27_Q02602_1714_1.jpg,27_Q02602_1714_2.jpg,27_Q02602_1714_3.jpg,27_Q02446_970_1.jpg,27_Q02446_970_2.jpg,27_Q02446_970_3.jpg,Browsing Starbucks product options.
4579,"Find recipes from Starbucks, either for making or using Starbucks products.",F0650,27,starbucks,27_Q00660_277_1.jpg,27_Q00660_277_2.jpg,27_Q00660_277_3.jpg,27_Q02446_970_1.jpg,27_Q02446_970_2.jpg,27_Q02446_970_3.jpg,They are interested in recipes or products related to a well-known coffee shop.
4580,I'm looking for locations of Starbucks stores worldwide.,F0651,27,starbucks,27_Q04743_801_1.jpg,27_Q04743_801_2.jpg,27_Q04743_801_3.jpg,27_Q04741_799_1.jpg,27_Q04741_799_2.jpg,27_Q04741_799_3.jpg,Locate specific Starbucks stores.
4581,I'm looking for locations of Starbucks stores worldwide.,F0651,27,starbucks,27_Q04743_801_1.jpg,27_Q04743_801_2.jpg,27_Q04743_801_3.jpg,27_Q04741_799_1.jpg,27_Q04741_799_2.jpg,27_Q04741_799_3.jpg,The user's intent is focused on something other than viewing Starbucks drinks.
4582,I'm looking for locations of Starbucks stores worldwide.,F0651,27,starbucks,27_Q04743_801_1.jpg,27_Q04743_801_2.jpg,27_Q04743_801_3.jpg,27_Q02602_1714_1.jpg,27_Q02602_1714_2.jpg,27_Q02602_1714_3.jpg,Locating specific places and gathering information about them.
4583,I'm looking for locations of Starbucks stores worldwide.,F0651,27,starbucks,27_Q04743_801_1.jpg,27_Q04743_801_2.jpg,27_Q04743_801_3.jpg,27_Q04744_802_1.jpg,27_Q04744_802_2.jpg,27_Q04744_802_3.jpg,Exploring Starbucks drink options at specific and other locations.
4584,I'm looking for locations of Starbucks stores worldwide.,F0651,27,starbucks,27_Q04743_801_1.jpg,27_Q04743_801_2.jpg,27_Q04743_801_3.jpg,27_Q04744_802_1.jpg,27_Q04744_802_2.jpg,27_Q04744_802_3.jpg,Find specific locations for a popular coffee chain.
4585,I'm looking for locations of Starbucks stores worldwide.,F0651,27,starbucks,27_Q04743_801_1.jpg,27_Q04743_801_2.jpg,27_Q04743_801_3.jpg,27_Q04744_802_1.jpg,27_Q04744_802_2.jpg,27_Q04744_802_3.jpg,Locate specific places.
4586,Find quotes from Sun Tzu.,F0652,270,sun tzu,270_Q03778_1059_1.jpg,270_Q03778_1059_2.jpg,270_Q03778_1059_3.jpg,270_Q01177_3174_1.jpg,270_Q01177_3174_2.jpg,270_Q01177_3174_3.jpg,Explore insights from Sun Tzu's writings.
4587,Find quotes from Sun Tzu.,F0652,270,sun tzu,270_Q01180_1257_1.jpg,270_Q01180_1257_2.jpg,270_Q01180_1257_3.jpg,270_Q04162_220_1.jpg,270_Q04162_220_2.jpg,270_Q04162_220_3.jpg,The user's intent is exploring ideas related to applying Sun Tzu's philosophy to business strategies.
4588,Find quotes from Sun Tzu.,F0652,270,sun tzu,270_Q00031_743_1.jpg,270_Q00031_743_2.jpg,270_Q00031_743_3.jpg,270_Q02724_2058_1.jpg,270_Q02724_2058_2.jpg,270_Q02724_2058_3.jpg,The user is interested in historical texts related to Sun Tzu.
4589,Find quotes from Sun Tzu.,F0652,270,sun tzu,270_Q01180_1257_1.jpg,270_Q01180_1257_2.jpg,270_Q01180_1257_3.jpg,270_Q03497_3037_1.jpg,270_Q03497_3037_2.jpg,270_Q03497_3037_3.jpg,Applying Sun Tzu's philosophy to business.
4590,Find quotes from Sun Tzu.,F0652,270,sun tzu,270_Q00031_743_1.jpg,270_Q00031_743_2.jpg,270_Q00031_743_3.jpg,270_Q02724_2058_1.jpg,270_Q02724_2058_2.jpg,270_Q02724_2058_3.jpg,Interest in Sun Tzu's quotes.
4591,Find quotes from Sun Tzu.,F0652,270,sun tzu,270_Q02157_1584_1.jpg,270_Q02157_1584_2.jpg,270_Q02157_1584_3.jpg,270_Q00031_743_1.jpg,270_Q00031_743_2.jpg,270_Q00031_743_3.jpg,Expressing indecision about learning details of Sun Tzu's life.
4592,Find quotes from Sun Tzu.,F0652,270,sun tzu,270_Q04166_224_1.jpg,270_Q04166_224_2.jpg,270_Q04166_224_3.jpg,270_Q03873_2701_1.jpg,270_Q03873_2701_2.jpg,270_Q03873_2701_3.jpg,Focus on a specific aspect related to Sun Tzu's work.
4593,Find quotes from Sun Tzu.,F0652,270,sun tzu,270_Q01180_1257_1.jpg,270_Q01180_1257_2.jpg,270_Q01180_1257_3.jpg,270_Q03497_3037_1.jpg,270_Q03497_3037_2.jpg,270_Q03497_3037_3.jpg,Exploring the application of Sun Tzu's philosophy to business.
4594,Find quotes from Sun Tzu.,F0652,270,sun tzu,270_Q01180_1257_1.jpg,270_Q01180_1257_2.jpg,270_Q01180_1257_3.jpg,270_Q04164_222_1.jpg,270_Q04164_222_2.jpg,270_Q04164_222_3.jpg,The user is interested in how to apply Sun Tzu's philosophy to business.
4595,Find quotes from Sun Tzu.,F0652,270,sun tzu,270_Q01180_1257_1.jpg,270_Q01180_1257_2.jpg,270_Q01180_1257_3.jpg,270_Q03778_1059_1.jpg,270_Q03778_1059_2.jpg,270_Q03778_1059_3.jpg,Applying Sun Tzu's philosophy to a business.
4596,Find quotes from Sun Tzu.,F0652,270,sun tzu,270_Q01180_1257_1.jpg,270_Q01180_1257_2.jpg,270_Q01180_1257_3.jpg,270_Q01177_3174_1.jpg,270_Q01177_3174_2.jpg,270_Q01177_3174_3.jpg,The user is interested in applying Sun Tzu's philosophy to business.
4597,Find quotes from Sun Tzu.,F0652,270,sun tzu,270_Q04166_224_1.jpg,270_Q04166_224_2.jpg,270_Q04166_224_3.jpg,270_Q01254_1657_1.jpg,270_Q01254_1657_2.jpg,270_Q01254_1657_3.jpg,The user is not interested in researching the Chinese eras that used Sun Tzu's book.
4598,Find quotes from Sun Tzu.,F0652,270,sun tzu,270_Q01180_1257_1.jpg,270_Q01180_1257_2.jpg,270_Q01180_1257_3.jpg,270_Q03873_2701_1.jpg,270_Q03873_2701_2.jpg,270_Q03873_2701_3.jpg,Interest in applying Sun Tzu's philosophy to business.
4599,Find quotes from Sun Tzu.,F0652,270,sun tzu,270_Q01180_1257_1.jpg,270_Q01180_1257_2.jpg,270_Q01180_1257_3.jpg,270_Q04164_222_1.jpg,270_Q04164_222_2.jpg,270_Q04164_222_3.jpg,Exploring applications of Sun Tzu's philosophy in business.
4600,Find quotes from Sun Tzu.,F0652,270,sun tzu,270_Q01180_1257_1.jpg,270_Q01180_1257_2.jpg,270_Q01180_1257_3.jpg,270_Q03873_2701_1.jpg,270_Q03873_2701_2.jpg,270_Q03873_2701_3.jpg,Explore how to apply Sun Tzu's philosophy to business.
4601,Find quotes from Sun Tzu.,F0652,270,sun tzu,270_Q01177_3174_1.jpg,270_Q01177_3174_2.jpg,270_Q01177_3174_3.jpg,270_Q03528_1851_1.jpg,270_Q03528_1851_2.jpg,270_Q03528_1851_3.jpg,Finding specific information about him.
4602,Find quotes from Sun Tzu.,F0652,270,sun tzu,270_Q01180_1257_1.jpg,270_Q01180_1257_2.jpg,270_Q01180_1257_3.jpg,270_Q04163_221_1.jpg,270_Q04163_221_2.jpg,270_Q04163_221_3.jpg,Clarifying thoughts on applying Sun Tzu's philosophy to business.
4603,Find quotes from Sun Tzu.,F0652,270,sun tzu,270_Q01180_1257_1.jpg,270_Q01180_1257_2.jpg,270_Q01180_1257_3.jpg,270_Q04163_221_1.jpg,270_Q04163_221_2.jpg,270_Q04163_221_3.jpg,Interested in exploring how to apply Sun Tzu's philosophy to business.
4604,Find quotes from Sun Tzu.,F0652,270,sun tzu,270_Q01180_1257_1.jpg,270_Q01180_1257_2.jpg,270_Q01180_1257_3.jpg,270_Q01177_3174_1.jpg,270_Q01177_3174_2.jpg,270_Q01177_3174_3.jpg,Explore ideas related to Sun Tzu's philosophy in a business context.
4605,Find quotes from Sun Tzu.,F0652,270,sun tzu,270_Q01180_1257_1.jpg,270_Q01180_1257_2.jpg,270_Q01180_1257_3.jpg,270_Q04164_222_1.jpg,270_Q04164_222_2.jpg,270_Q04164_222_3.jpg,Interested in exploring how to apply Sun Tzu philosophy to business.
4606,Find quotes from Sun Tzu.,F0652,270,sun tzu,270_Q04166_224_1.jpg,270_Q04166_224_2.jpg,270_Q04166_224_3.jpg,270_Q03873_2701_1.jpg,270_Q03873_2701_2.jpg,270_Q03873_2701_3.jpg,Explore insights from Sun Tzu's work.
4607,Find quotes from Sun Tzu.,F0652,270,sun tzu,270_Q04163_221_1.jpg,270_Q04163_221_2.jpg,270_Q04163_221_3.jpg,270_Q02724_2058_1.jpg,270_Q02724_2058_2.jpg,270_Q02724_2058_3.jpg,The user is interested in obtaining interesting quotes from Sun Tzu for reference purposes.
4608,Find quotes from Sun Tzu.,F0652,270,sun tzu,270_Q01180_1257_1.jpg,270_Q01180_1257_2.jpg,270_Q01180_1257_3.jpg,270_Q04162_220_1.jpg,270_Q04162_220_2.jpg,270_Q04162_220_3.jpg,Exploring various aspects of Sun Tzu's philosophy.
4609,Find quotes from Sun Tzu.,F0652,270,sun tzu,270_Q01180_1257_1.jpg,270_Q01180_1257_2.jpg,270_Q01180_1257_3.jpg,270_Q02687_1489_1.jpg,270_Q02687_1489_2.jpg,270_Q02687_1489_3.jpg,Explore aspects of Sun Tzu's philosophy for business applications.
4610,Find quotes from Sun Tzu.,F0652,270,sun tzu,270_Q01180_1257_1.jpg,270_Q01180_1257_2.jpg,270_Q01180_1257_3.jpg,270_Q03497_3037_1.jpg,270_Q03497_3037_2.jpg,270_Q03497_3037_3.jpg,Explore how to apply Sun Tzu's philosophy to business.
4611,"""Find commentary on Sun Tzu's """"The Art of War"""".""",F0653,270,sun tzu,270_Q03497_3037_1.jpg,270_Q03497_3037_2.jpg,270_Q03497_3037_3.jpg,270_Q01254_1657_1.jpg,270_Q01254_1657_2.jpg,270_Q01254_1657_3.jpg,"Exploring interpretations and analyses of ""The Art of War""."
4612,"""Find commentary on Sun Tzu's """"The Art of War"""".""",F0653,270,sun tzu,270_Q04162_220_1.jpg,270_Q04162_220_2.jpg,270_Q04162_220_3.jpg,270_Q00031_743_1.jpg,270_Q00031_743_2.jpg,270_Q00031_743_3.jpg,Exploring various interpretations of Sun Tzu's writings.
4613,"""Find commentary on Sun Tzu's """"The Art of War"""".""",F0653,270,sun tzu,270_Q03873_2701_1.jpg,270_Q03873_2701_2.jpg,270_Q03873_2701_3.jpg,270_Q01254_1657_1.jpg,270_Q01254_1657_2.jpg,270_Q01254_1657_3.jpg,Exploring different perspectives on Sun Tzu's text.
4614,"""Find commentary on Sun Tzu's """"The Art of War"""".""",F0653,270,sun tzu,270_Q02687_1489_1.jpg,270_Q02687_1489_2.jpg,270_Q02687_1489_3.jpg,270_Q03044_2981_1.jpg,270_Q03044_2981_2.jpg,270_Q03044_2981_3.jpg,Understanding the broader concepts of his philosophy.
4615,"""Find commentary on Sun Tzu's """"The Art of War"""".""",F0653,270,sun tzu,270_Q03528_1851_1.jpg,270_Q03528_1851_2.jpg,270_Q03528_1851_3.jpg,270_Q03778_1059_1.jpg,270_Q03778_1059_2.jpg,270_Q03778_1059_3.jpg,The user is considering exploring more about someone's life.
4616,"""Find commentary on Sun Tzu's """"The Art of War"""".""",F0653,270,sun tzu,270_Q01177_3174_1.jpg,270_Q01177_3174_2.jpg,270_Q01177_3174_3.jpg,270_Q03317_3154_1.jpg,270_Q03317_3154_2.jpg,270_Q03317_3154_3.jpg,Primarily looking for insights related to the text itself.
4617,"""Find commentary on Sun Tzu's """"The Art of War"""".""",F0653,270,sun tzu,270_Q03730_1089_1.jpg,270_Q03730_1089_2.jpg,270_Q03730_1089_3.jpg,270_Q00105_1001_1.jpg,270_Q00105_1001_2.jpg,270_Q00105_1001_3.jpg,The user is interested in learning about Sun Tzu's philosophies and strategies on war.
4618,"""Find commentary on Sun Tzu's """"The Art of War"""".""",F0653,270,sun tzu,270_Q03528_1851_1.jpg,270_Q03528_1851_2.jpg,270_Q03528_1851_3.jpg,270_Q04163_221_1.jpg,270_Q04163_221_2.jpg,270_Q04163_221_3.jpg,The user is interested in exploring different aspects of his work.
4619,"""Find commentary on Sun Tzu's """"The Art of War"""".""",F0653,270,sun tzu,270_Q03730_1089_1.jpg,270_Q03730_1089_2.jpg,270_Q03730_1089_3.jpg,270_Q03044_2981_1.jpg,270_Q03044_2981_2.jpg,270_Q03044_2981_3.jpg,The user's intent is to engage in a discussion around military strategy.
4620,"""Find commentary on Sun Tzu's """"The Art of War"""".""",F0653,270,sun tzu,270_Q04162_220_1.jpg,270_Q04162_220_2.jpg,270_Q04162_220_3.jpg,270_Q00031_743_1.jpg,270_Q00031_743_2.jpg,270_Q00031_743_3.jpg,Exploring classic literature and determining specific interests.
4621,"""Find commentary on Sun Tzu's """"The Art of War"""".""",F0653,270,sun tzu,270_Q03873_2701_1.jpg,270_Q03873_2701_2.jpg,270_Q03873_2701_3.jpg,270_Q03730_1089_1.jpg,270_Q03730_1089_2.jpg,270_Q03730_1089_3.jpg,Learn more about the commentary on Sun Tzu's work.
4622,"""Find commentary on Sun Tzu's """"The Art of War"""".""",F0653,270,sun tzu,270_Q03730_1089_1.jpg,270_Q03730_1089_2.jpg,270_Q03730_1089_3.jpg,270_Q00105_1001_1.jpg,270_Q00105_1001_2.jpg,270_Q00105_1001_3.jpg,Explore various perspectives on war strategy.
4623,"""How does Sun Tzu's """"The Art of War"""" apply to business?""",F0654,270,sun tzu,270_Q03778_1059_1.jpg,270_Q03778_1059_2.jpg,270_Q03778_1059_3.jpg,270_Q00157_2113_1.jpg,270_Q00157_2113_2.jpg,270_Q00157_2113_3.jpg,Explore literature with strategic insights.
4624,"""How does Sun Tzu's """"The Art of War"""" apply to business?""",F0654,270,sun tzu,270_Q03873_2701_1.jpg,270_Q03873_2701_2.jpg,270_Q03873_2701_3.jpg,270_Q01254_1657_1.jpg,270_Q01254_1657_2.jpg,270_Q01254_1657_3.jpg,To discuss thoughts on Sun Tzu's subject.
4625,"""How does Sun Tzu's """"The Art of War"""" apply to business?""",F0654,270,sun tzu,270_Q01180_1257_1.jpg,270_Q01180_1257_2.jpg,270_Q01180_1257_3.jpg,270_Q00157_2113_1.jpg,270_Q00157_2113_2.jpg,270_Q00157_2113_3.jpg,Explore broader strategic insights.
4626,"""How does Sun Tzu's """"The Art of War"""" apply to business?""",F0654,270,sun tzu,270_Q01179_2542_1.jpg,270_Q01179_2542_2.jpg,270_Q01179_2542_3.jpg,270_Q03778_1059_1.jpg,270_Q03778_1059_2.jpg,270_Q03778_1059_3.jpg,"Focus on the strategic principles of ""The Art of War."""
4627,"""How does Sun Tzu's """"The Art of War"""" apply to business?""",F0654,270,sun tzu,270_Q04166_224_1.jpg,270_Q04166_224_2.jpg,270_Q04166_224_3.jpg,270_Q03497_3037_1.jpg,270_Q03497_3037_2.jpg,270_Q03497_3037_3.jpg,Explore the applications of military strategy to modern business practices.
4628,"""How does Sun Tzu's """"The Art of War"""" apply to business?""",F0654,270,sun tzu,270_Q03317_3154_1.jpg,270_Q03317_3154_2.jpg,270_Q03317_3154_3.jpg,270_Q03497_3037_1.jpg,270_Q03497_3037_2.jpg,270_Q03497_3037_3.jpg,The user is interested in exploring strategic concepts for business.
4629,"""How does Sun Tzu's """"The Art of War"""" apply to business?""",F0654,270,sun tzu,270_Q03778_1059_1.jpg,270_Q03778_1059_2.jpg,270_Q03778_1059_3.jpg,270_Q02157_1584_1.jpg,270_Q02157_1584_2.jpg,270_Q02157_1584_3.jpg,Interested in gaining insights from a book to apply to business strategies.
4630,"""How does Sun Tzu's """"The Art of War"""" apply to business?""",F0654,270,sun tzu,270_Q02687_1489_1.jpg,270_Q02687_1489_2.jpg,270_Q02687_1489_3.jpg,270_Q00105_1001_1.jpg,270_Q00105_1001_2.jpg,270_Q00105_1001_3.jpg,Explore examples of philosophy in various contexts.
4631,"""How does Sun Tzu's """"The Art of War"""" apply to business?""",F0654,270,sun tzu,270_Q03778_1059_1.jpg,270_Q03778_1059_2.jpg,270_Q03778_1059_3.jpg,270_Q04163_221_1.jpg,270_Q04163_221_2.jpg,270_Q04163_221_3.jpg,Explore writings by the author they have limited familiarity with.
4632,"""How does Sun Tzu's """"The Art of War"""" apply to business?""",F0654,270,sun tzu,270_Q04164_222_1.jpg,270_Q04164_222_2.jpg,270_Q04164_222_3.jpg,270_Q03044_2981_1.jpg,270_Q03044_2981_2.jpg,270_Q03044_2981_3.jpg,Explore other aspects of the topic.
4633,"""How does Sun Tzu's """"The Art of War"""" apply to business?""",F0654,270,sun tzu,270_Q04166_224_1.jpg,270_Q04166_224_2.jpg,270_Q04166_224_3.jpg,270_Q03497_3037_1.jpg,270_Q03497_3037_2.jpg,270_Q03497_3037_3.jpg,Explore how the principles of Sun Tzu's book apply in contemporary contexts.
4634,"""How does Sun Tzu's """"The Art of War"""" apply to business?""",F0654,270,sun tzu,270_Q03317_3154_1.jpg,270_Q03317_3154_2.jpg,270_Q03317_3154_3.jpg,270_Q03497_3037_1.jpg,270_Q03497_3037_2.jpg,270_Q03497_3037_3.jpg,Considering the applicability of strategic concepts.
4635,"""How does Sun Tzu's """"The Art of War"""" apply to business?""",F0654,270,sun tzu,270_Q04166_224_1.jpg,270_Q04166_224_2.jpg,270_Q04166_224_3.jpg,270_Q03497_3037_1.jpg,270_Q03497_3037_2.jpg,270_Q03497_3037_3.jpg,"Explore how the principles in ""The Art of War"" can be relevant to modern business practices."
4636,"""How does Sun Tzu's """"The Art of War"""" apply to business?""",F0654,270,sun tzu,270_Q03873_2701_1.jpg,270_Q03873_2701_2.jpg,270_Q03873_2701_3.jpg,270_Q01254_1657_1.jpg,270_Q01254_1657_2.jpg,270_Q01254_1657_3.jpg,Exploring the relevance of Sun Tzu's concepts in strategy and decision-making in business.
