id,facet,facet_id,topic_id,topic,image1_1,image1_2,image1_3,image2_1,image2_2,image2_3,query
3125,What movies has Nicolas Cage appeared in?,F0488,216,nicolas cage movies,216_Q03813_2584_1.jpg,216_Q03813_2584_2.jpg,216_Q03813_2584_3.jpg,216_Q02556_3714_1.jpg,216_Q02556_3714_2.jpg,216_Q02556_3714_3.jpg,Interested in viewing a complete list of movies in which Nicolas Cage starred.
3126,What movies has Nicolas Cage appeared in?,F0488,216,nicolas cage movies,216_Q02465_985_1.jpg,216_Q02465_985_2.jpg,216_Q02465_985_3.jpg,216_Q03974_32_1.jpg,216_Q03974_32_2.jpg,216_Q03974_32_3.jpg,Find information on Nicolas Cage's top movies and award wins.
3127,What is the next movie Nicolas Cage will appear in?,F0489,216,nicolas cage movies,216_Q03365_941_1.jpg,216_Q03365_941_2.jpg,216_Q03365_941_3.jpg,216_Q03971_29_1.jpg,216_Q03971_29_2.jpg,216_Q03971_29_3.jpg,Find information on upcoming Nicolas Cage movies.
3128,What is the next movie Nicolas Cage will appear in?,F0489,216,nicolas cage movies,216_Q03813_2584_1.jpg,216_Q03813_2584_2.jpg,216_Q03813_2584_3.jpg,216_Q00109_345_1.jpg,216_Q00109_345_2.jpg,216_Q00109_345_3.jpg,Find information about Nicolas Cage's upcoming projects and movie release dates.
3129,What is the next movie Nicolas Cage will appear in?,F0489,216,nicolas cage movies,216_Q03813_2584_1.jpg,216_Q03813_2584_2.jpg,216_Q03813_2584_3.jpg,216_Q00109_345_1.jpg,216_Q00109_345_2.jpg,216_Q00109_345_3.jpg,Find information on the release date of Nicolas Cage's next film.
3130,What was the movie Nicolas Cage appeared in that was released in 2011?,F0490,216,nicolas cage movies,216_Q00369_2265_1.jpg,216_Q00369_2265_2.jpg,216_Q00369_2265_3.jpg,216_Q00619_254_1.jpg,216_Q00619_254_2.jpg,216_Q00619_254_3.jpg,Looking for the title of a specific Nicolas Cage movie from 2011.
3131,What was the movie Nicolas Cage appeared in that was released in 2011?,F0490,216,nicolas cage movies,216_Q00369_2265_1.jpg,216_Q00369_2265_2.jpg,216_Q00369_2265_3.jpg,216_Q03974_32_1.jpg,216_Q03974_32_2.jpg,216_Q03974_32_3.jpg,The user wants to know which movie Nicolas Cage appeared in 2011.
3132,What was the movie Nicolas Cage appeared in that was released in 2011?,F0490,216,nicolas cage movies,216_Q00475_2381_1.jpg,216_Q00475_2381_2.jpg,216_Q00475_2381_3.jpg,216_Q02597_1920_1.jpg,216_Q02597_1920_2.jpg,216_Q02597_1920_3.jpg,The user is interested in a Nicolas Cage movie released in 2011.
3133,What was the movie Nicolas Cage appeared in that was released in 2011?,F0490,216,nicolas cage movies,216_Q00475_2381_1.jpg,216_Q00475_2381_2.jpg,216_Q00475_2381_3.jpg,216_Q02597_1920_1.jpg,216_Q02597_1920_2.jpg,216_Q02597_1920_3.jpg,The user is interested in Nicolas Cage's film released in 2011.
3134,What was the movie Nicolas Cage appeared in that was released in 2011?,F0490,216,nicolas cage movies,216_Q03813_2584_1.jpg,216_Q03813_2584_2.jpg,216_Q03813_2584_3.jpg,216_Q00619_254_1.jpg,216_Q00619_254_2.jpg,216_Q00619_254_3.jpg,The user is looking for a specific Nicolas Cage movie from 2011.
3135,What was the movie Nicolas Cage appeared in that was released in 2011?,F0490,216,nicolas cage movies,216_Q00369_2265_1.jpg,216_Q00369_2265_2.jpg,216_Q00369_2265_3.jpg,216_Q02681_980_1.jpg,216_Q02681_980_2.jpg,216_Q02681_980_3.jpg,Learn about Nicolas Cage's movie released in 2011.
3136,What was the movie Nicolas Cage appeared in that was released in 2011?,F0490,216,nicolas cage movies,216_Q00369_2265_1.jpg,216_Q00369_2265_2.jpg,216_Q00369_2265_3.jpg,216_Q00619_254_1.jpg,216_Q00619_254_2.jpg,216_Q00619_254_3.jpg,Looking for the specific Nicolas Cage movie from 2011.
3137,What are fun activities kids can do to celebrate Earth Day?,F0491,217,kids earth day activities,217_Q01309_3842_1.jpg,217_Q01309_3842_2.jpg,217_Q01309_3842_3.jpg,217_Q00790_1672_1.jpg,217_Q00790_1672_2.jpg,217_Q00790_1672_3.jpg,"The user is interested in exploring fun and educational Earth Day activities, including crafts, for kids to connect with nature."
3138,What are fun activities kids can do to celebrate Earth Day?,F0491,217,kids earth day activities,217_Q00719_1531_1.jpg,217_Q00719_1531_2.jpg,217_Q00719_1531_3.jpg,217_Q01309_3842_1.jpg,217_Q01309_3842_2.jpg,217_Q01309_3842_3.jpg,Interested in outdoor Earth Day activities for kids.
3139,What are fun activities kids can do to celebrate Earth Day?,F0491,217,kids earth day activities,217_Q01309_3842_1.jpg,217_Q01309_3842_2.jpg,217_Q01309_3842_3.jpg,217_Q00790_1672_1.jpg,217_Q00790_1672_2.jpg,217_Q00790_1672_3.jpg,The user is interested in finding craft ideas and fun activities for kids on Earth Day.
3140,What are fun activities kids can do to celebrate Earth Day?,F0491,217,kids earth day activities,217_Q03230_3818_1.jpg,217_Q03230_3818_2.jpg,217_Q03230_3818_3.jpg,217_Q02151_280_1.jpg,217_Q02151_280_2.jpg,217_Q02151_280_3.jpg,Learn about kid-friendly Earth Day activities.
3141,What are fun activities kids can do to celebrate Earth Day?,F0491,217,kids earth day activities,217_Q00719_1531_1.jpg,217_Q00719_1531_2.jpg,217_Q00719_1531_3.jpg,217_Q01309_3842_1.jpg,217_Q01309_3842_2.jpg,217_Q01309_3842_3.jpg,Looking for engaging activities for kids in different settings.
3142,What solar water fountains are available for gardens.,F0492,218,solar water fountains,218_Q05288_1346_1.jpg,218_Q05288_1346_2.jpg,218_Q05288_1346_3.jpg,218_Q00307_2351_1.jpg,218_Q00307_2351_2.jpg,218_Q00307_2351_3.jpg,User is interested in learning about solar water fountains that are suitable for gardens and wants information about a specific model shown in the left picture.
3143,What solar water fountains are available for gardens.,F0492,218,solar water fountains,218_Q02179_2377_1.jpg,218_Q02179_2377_2.jpg,218_Q02179_2377_3.jpg,218_Q05285_1343_1.jpg,218_Q05285_1343_2.jpg,218_Q05285_1343_3.jpg,The user is interested in exploring options for solar water fountains for gardens.
3144,What solar water fountains are available for gardens.,F0492,218,solar water fountains,218_Q02179_2377_1.jpg,218_Q02179_2377_2.jpg,218_Q02179_2377_3.jpg,218_Q05290_1348_1.jpg,218_Q05290_1348_2.jpg,218_Q05290_1348_3.jpg,The user is interested in exploring solar water fountains for gardens.
3145,What solar water fountains are available for gardens.,F0492,218,solar water fountains,218_Q05289_1347_1.jpg,218_Q05289_1347_2.jpg,218_Q05289_1347_3.jpg,218_Q05287_1345_1.jpg,218_Q05287_1345_2.jpg,218_Q05287_1345_3.jpg,Learn about garden fountain options and styles available.
3146,What solar water fountains are available for gardens.,F0492,218,solar water fountains,218_Q02179_2377_1.jpg,218_Q02179_2377_2.jpg,218_Q02179_2377_3.jpg,218_Q05290_1348_1.jpg,218_Q05290_1348_2.jpg,218_Q05290_1348_3.jpg,The user is exploring solar water fountains for gardens.
3147,What solar water fountains are available for gardens.,F0492,218,solar water fountains,218_Q02386_2940_1.jpg,218_Q02386_2940_2.jpg,218_Q02386_2940_3.jpg,218_Q03476_627_1.jpg,218_Q03476_627_2.jpg,218_Q03476_627_3.jpg,The user is interested in purchasing solar water fountains for their garden.
3148,What solar water fountains are available for gardens.,F0492,218,solar water fountains,218_Q00239_490_1.jpg,218_Q00239_490_2.jpg,218_Q00239_490_3.jpg,218_Q02884_3430_1.jpg,218_Q02884_3430_2.jpg,218_Q02884_3430_3.jpg,Explore options for solar water fountains for their garden.
3149,What solar water fountains are available for gardens.,F0492,218,solar water fountains,218_Q05289_1347_1.jpg,218_Q05289_1347_2.jpg,218_Q05289_1347_3.jpg,218_Q02179_2377_1.jpg,218_Q02179_2377_2.jpg,218_Q02179_2377_3.jpg,The user is interested in finding different types of solar water fountains available for gardens.
3150,What solar water fountains are available for bird baths.,F0493,218,solar water fountains,218_Q00625_910_1.jpg,218_Q00625_910_2.jpg,218_Q00625_910_3.jpg,218_Q00239_490_1.jpg,218_Q00239_490_2.jpg,218_Q00239_490_3.jpg,Buy a solar water fountain for a bird bath.
3151,What solar water fountains are available for bird baths.,F0493,218,solar water fountains,218_Q00239_490_1.jpg,218_Q00239_490_2.jpg,218_Q00239_490_3.jpg,218_Q00307_2351_1.jpg,218_Q00307_2351_2.jpg,218_Q00307_2351_3.jpg,The user is interested in exploring options for solar water fountains as water features for bird baths and wants to see products before purchasing.
3152,What type of pumps are used for solar water fountains?,F0494,218,solar water fountains,218_Q01089_275_1.jpg,218_Q01089_275_2.jpg,218_Q01089_275_3.jpg,218_Q03920_571_1.jpg,218_Q03920_571_2.jpg,218_Q03920_571_3.jpg,Learn more about specific types of pumps that work well with solar water fountains and understand how they function.
3153,What type of pumps are used for solar water fountains?,F0494,218,solar water fountains,218_Q00307_2351_1.jpg,218_Q00307_2351_2.jpg,218_Q00307_2351_3.jpg,218_Q03064_1982_1.jpg,218_Q03064_1982_2.jpg,218_Q03064_1982_3.jpg,The user is interested in learning about the types of pumps used in solar water fountains.
3154,What type of pumps are used for solar water fountains?,F0494,218,solar water fountains,218_Q05290_1348_1.jpg,218_Q05290_1348_2.jpg,218_Q05290_1348_3.jpg,218_Q03064_1982_1.jpg,218_Q03064_1982_2.jpg,218_Q03064_1982_3.jpg,The user is interested in understanding the types of pumps used in solar water fountains.
3155,What type of pumps are used for solar water fountains?,F0494,218,solar water fountains,218_Q05288_1346_1.jpg,218_Q05288_1346_2.jpg,218_Q05288_1346_3.jpg,218_Q02386_2940_1.jpg,218_Q02386_2940_2.jpg,218_Q02386_2940_3.jpg,Research information about solar water fountain pumps.
3156,What type of pumps are used for solar water fountains?,F0494,218,solar water fountains,218_Q01089_275_1.jpg,218_Q01089_275_2.jpg,218_Q01089_275_3.jpg,218_Q03920_571_1.jpg,218_Q03920_571_2.jpg,218_Q03920_571_3.jpg,Understanding types of pumps suitable for solar water fountains.
3157,Find solar water fountains for sale.,F0495,218,solar water fountains,218_Q02179_2377_1.jpg,218_Q02179_2377_2.jpg,218_Q02179_2377_3.jpg,218_Q01013_2771_1.jpg,218_Q01013_2771_2.jpg,218_Q01013_2771_3.jpg,The user is interested in purchasing solar water fountains.
3158,Find solar water fountains for sale.,F0495,218,solar water fountains,218_Q02179_2377_1.jpg,218_Q02179_2377_2.jpg,218_Q02179_2377_3.jpg,218_Q03476_627_1.jpg,218_Q03476_627_2.jpg,218_Q03476_627_3.jpg,Explore available options for purchasing solar water fountains.
3159,Find solar water fountains for sale.,F0495,218,solar water fountains,218_Q02884_3430_1.jpg,218_Q02884_3430_2.jpg,218_Q02884_3430_3.jpg,218_Q01013_2771_1.jpg,218_Q01013_2771_2.jpg,218_Q01013_2771_3.jpg,Looking for solar-powered water fountains for outdoor decorative purposes.
3160,Find solar water fountains for sale.,F0495,218,solar water fountains,218_Q05285_1343_1.jpg,218_Q05285_1343_2.jpg,218_Q05285_1343_3.jpg,218_Q05287_1345_1.jpg,218_Q05287_1345_2.jpg,218_Q05287_1345_3.jpg,Find solar water fountains for sale.
3161,Find solar water fountains for sale.,F0495,218,solar water fountains,218_Q05285_1343_1.jpg,218_Q05285_1343_2.jpg,218_Q05285_1343_3.jpg,218_Q05287_1345_1.jpg,218_Q05287_1345_2.jpg,218_Q05287_1345_3.jpg,Find solar water fountains for sale.
3162,Find solar water fountains for sale.,F0495,218,solar water fountains,218_Q03064_1982_1.jpg,218_Q03064_1982_2.jpg,218_Q03064_1982_3.jpg,218_Q03920_571_1.jpg,218_Q03920_571_2.jpg,218_Q03920_571_3.jpg,Purchase a solar water fountain.
3163,Find solar water fountains for sale.,F0495,218,solar water fountains,218_Q03064_1982_1.jpg,218_Q03064_1982_2.jpg,218_Q03064_1982_3.jpg,218_Q03920_571_1.jpg,218_Q03920_571_2.jpg,218_Q03920_571_3.jpg,The user intends to buy a solar water fountain.
3164,Find solar water fountains for sale.,F0495,218,solar water fountains,218_Q02884_3430_1.jpg,218_Q02884_3430_2.jpg,218_Q02884_3430_3.jpg,218_Q05290_1348_1.jpg,218_Q05290_1348_2.jpg,218_Q05290_1348_3.jpg,The user is exploring options and gathering ideas for a solar water fountain.
3165,What was the name of Elvis Presley's home?,F0496,219,what was the name of elvis presley's home,219_Q05467_1525_1.jpg,219_Q05467_1525_2.jpg,219_Q05467_1525_3.jpg,219_Q05466_1524_1.jpg,219_Q05466_1524_2.jpg,219_Q05466_1524_3.jpg,Not interested in Graceland's surroundings or his honeymoon house.
3166,What was the name of Elvis Presley's home?,F0496,219,what was the name of elvis presley's home,219_Q05470_1528_1.jpg,219_Q05470_1528_2.jpg,219_Q05470_1528_3.jpg,219_Q01563_1188_1.jpg,219_Q01563_1188_2.jpg,219_Q01563_1188_3.jpg,"The user is interested in learning the name of Elvis Presley's home, Graceland."
3167,Take me to Rick Warren's homepage.,F0497,22,rick warren,22_Q04840_898_1.jpg,22_Q04840_898_2.jpg,22_Q04839_897_3.jpg,22_Q04837_895_1.jpg,22_Q04837_895_2.jpg,22_Q04837_895_3.jpg,Find Rick Warren's homepage.
3168,Take me to Rick Warren's homepage.,F0497,22,rick warren,22_Q04836_894_1.jpg,22_Q04836_894_2.jpg,22_Q04836_894_3.jpg,22_Q01422_1010_1.jpg,22_Q01422_1010_2.jpg,22_Q01422_1010_3.jpg,Exploring the website
3169,"""I'm looking for the homepage for Rick Warren's book, """"The Purpose Driven Life"""".""",F0498,22,rick warren,22_Q04841_899_1.jpg,22_Q04841_899_2.jpg,22_Q04841_899_3.jpg,22_Q04840_898_1.jpg,22_Q04840_898_2.jpg,22_Q04839_897_3.jpg,Find the homepage for Rick Warren's book.
3170,"""I'm looking for the homepage for Rick Warren's book, """"The Purpose Driven Life"""".""",F0498,22,rick warren,22_Q04841_899_1.jpg,22_Q04841_899_2.jpg,22_Q04841_899_3.jpg,22_Q04837_895_1.jpg,22_Q04837_895_2.jpg,22_Q04837_895_3.jpg,"The user is interested in finding the homepage for ""The Purpose Driven Life."""
3171,I'm looking for background and biographical information on Rick Warren.,F0499,22,rick warren,22_Q01606_2782_1.jpg,22_Q01606_2782_2.jpg,22_Q01606_2782_3.jpg,22_Q04841_899_1.jpg,22_Q04841_899_2.jpg,22_Q04841_899_3.jpg,Gather information about a specific individual.
3172,I'm looking for background and biographical information on Rick Warren.,F0499,22,rick warren,22_Q04840_898_1.jpg,22_Q04840_898_2.jpg,22_Q04839_897_3.jpg,22_Q01319_871_1.jpg,22_Q01319_871_2.jpg,22_Q01319_871_3.jpg,"The user is interested in learning about Rick Warren's life, work, and biographical information."
3173,I'm looking for background and biographical information on Rick Warren.,F0499,22,rick warren,22_Q01424_3153_1.jpg,22_Q01424_3153_2.jpg,22_Q01424_3153_3.jpg,22_Q02069_2184_1.jpg,22_Q02069_2184_2.jpg,22_Q02069_2184_3.jpg,"The user is interested in learning about Rick Warren's life, background, and influences."
3174,I'm looking for background and biographical information on Rick Warren.,F0499,22,rick warren,22_Q01424_3153_1.jpg,22_Q01424_3153_2.jpg,22_Q01424_3153_3.jpg,22_Q01253_1793_1.jpg,22_Q01253_1793_2.jpg,22_Q01253_1793_3.jpg,Looking for background and biographical information on Rick Warren.
3175,I'm looking for background and biographical information on Rick Warren.,F0499,22,rick warren,22_Q01606_2782_1.jpg,22_Q01606_2782_2.jpg,22_Q01606_2782_3.jpg,22_Q01553_1320_1.jpg,22_Q01553_1320_2.jpg,22_Q01553_1320_3.jpg,The user is interested in background and biographical information on Rick Warren.
3176,I'm looking for background and biographical information on Rick Warren.,F0499,22,rick warren,22_Q01424_3153_1.jpg,22_Q01424_3153_2.jpg,22_Q01424_3153_3.jpg,22_Q01364_822_1.jpg,22_Q01364_822_2.jpg,22_Q01364_822_3.jpg,Explore the life and background of Rick Warren.
3177,I'm looking for background and biographical information on Rick Warren.,F0499,22,rick warren,22_Q04840_898_1.jpg,22_Q04840_898_2.jpg,22_Q04839_897_3.jpg,22_Q02069_2184_1.jpg,22_Q02069_2184_2.jpg,22_Q02069_2184_3.jpg,The user is interested in the background and biographical information on Rick Warren.
3178,I'm looking for background and biographical information on Rick Warren.,F0499,22,rick warren,22_Q04840_898_1.jpg,22_Q04840_898_2.jpg,22_Q04839_897_3.jpg,22_Q02069_2184_1.jpg,22_Q02069_2184_2.jpg,22_Q02069_2184_3.jpg,"The user is interested in learning about Rick Warren's life, achievements, background, and biographical information."
3179,I want to see articles and web pages about the controversy over Rick Warren's invocation at the Obama inauguration.,F0500,22,rick warren,22_Q01422_1010_1.jpg,22_Q01422_1010_2.jpg,22_Q01422_1010_3.jpg,22_Q01424_3153_1.jpg,22_Q01424_3153_2.jpg,22_Q01424_3153_3.jpg,Explore different perspectives and discussions about the controversy over Rick Warren's invocation at the Obama inauguration through articles and web pages.
3180,I want to see articles and web pages about the controversy over Rick Warren's invocation at the Obama inauguration.,F0500,22,rick warren,22_Q01278_3623_1.jpg,22_Q01278_3623_2.jpg,22_Q01278_3623_3.jpg,22_Q04837_895_1.jpg,22_Q04837_895_2.jpg,22_Q04837_895_3.jpg,Find articles and web pages about the controversy over Rick Warren's invocation at the Obama inauguration.
3181,I want to see articles and web pages about the controversy over Rick Warren's invocation at the Obama inauguration.,F0500,22,rick warren,22_Q01422_1010_1.jpg,22_Q01422_1010_2.jpg,22_Q01422_1010_3.jpg,22_Q01424_3153_1.jpg,22_Q01424_3153_2.jpg,22_Q01424_3153_3.jpg,Explore articles and web pages about the controversy over Rick Warren's invocation at the Obama inauguration.
3182,I want to see articles and web pages about the controversy over Rick Warren's invocation at the Obama inauguration.,F0500,22,rick warren,22_Q01421_746_1.jpg,22_Q01421_746_2.jpg,22_Q01421_746_3.jpg,22_Q01606_2782_1.jpg,22_Q01606_2782_2.jpg,22_Q01606_2782_3.jpg,The user wants articles and web pages about the controversy over Rick Warren's invocation at the Obama inauguration.
3183,I want to see articles and web pages about the controversy over Rick Warren's invocation at the Obama inauguration.,F0500,22,rick warren,22_Q02069_2184_1.jpg,22_Q02069_2184_2.jpg,22_Q02069_2184_3.jpg,22_Q01424_3153_1.jpg,22_Q01424_3153_2.jpg,22_Q01424_3153_3.jpg,The user is interested in articles and web pages about the controversy over Rick Warren's invocation at the Obama inauguration.
3184,I want to see articles and web pages about the controversy over Rick Warren's invocation at the Obama inauguration.,F0500,22,rick warren,22_Q01046_2717_1.jpg,22_Q01046_2717_2.jpg,22_Q01046_2717_3.jpg,22_Q04837_895_1.jpg,22_Q04837_895_2.jpg,22_Q04837_895_3.jpg,Find articles and web pages about the controversy over Rick Warren's invocation at the Obama inauguration.
