facet,facet_id,topic_id,topic,image1_1,image1_2,image1_3,image2_1,image2_2,image2_3,image3_1,image3_2,image3_3,query
Who was Boris Pasternak and how did his life affect his book?,F0449,208,doctor zhivago,208_Q01483_1144_1.jpg,208_Q01483_1144_2.jpg,208_Q01483_1144_3.jpg,208_Q03421_137_1.jpg,208_Q03421_137_2.jpg,208_Q03421_137_3.jpg,208_Q02554_1444_1.jpg,208_Q02554_1444_2.jpg,208_Q02554_1444_3.jpg,Not interested in more details about the 1965 film adaptation's Oscars.
"""How has the phrase """"all men are created equal"""" been interpreted over time by the US surpreme Court?""",F0137,133,all men are created equal,133_Q03763_2863_1.jpg,133_Q03763_2863_2.jpg,133_Q03763_2863_3.jpg,133_Q03745_1273_1.jpg,133_Q03745_1273_2.jpg,133_Q03745_1273_3.jpg,133_Q04638_696_1.jpg,133_Q04638_696_2.jpg,133_Q04638_696_3.jpg,The user is not interested in learning about the Declaration of Independence.
retailers of and price information for Kenmore gas water heaters,F0059,112,kenmore gas water heater,112_Q02874_3494_1.jpg,112_Q02874_3494_2.jpg,112_Q02874_3494_3.jpg,112_Q04187_245_1.jpg,112_Q04187_245_2.jpg,112_Q04187_245_3.jpg,112_Q04186_244_1.jpg,112_Q04186_244_2.jpg,112_Q04186_244_3.jpg,Not interested in looking for sizes.
"Find reviews of web hosting services, geared towards small business needs.",F0781,32,website design hosting,32_Q03917_3504_1.jpg,32_Q03917_3504_2.jpg,32_Q03917_3504_3.jpg,32_Q01592_2534_1.jpg,32_Q01592_2534_2.jpg,32_Q01592_2534_3.jpg,32_Q05523_1581_1.jpg,32_Q05523_1581_2.jpg,32_Q05523_1581_3.jpg,The user is not interested in web design courses at the moment.
What is ammonia used for in pink slime?,F0763,299,pink slime in ground beef,299_Q00512_776_1.jpg,299_Q00512_776_2.jpg,299_Q00512_776_3.jpg,299_Q04758_816_1.jpg,299_Q04758_816_2.jpg,299_Q04758_816_3.jpg,299_Q03911_1586_1.jpg,299_Q03911_1586_2.jpg,299_Q03911_1586_3.jpg,The user is not interested in pink slime in ground beef.
Find pictures of pink slime.,F0762,299,pink slime in ground beef,299_Q01438_1829_1.jpg,299_Q01438_1829_2.jpg,299_Q01438_1829_3.jpg,299_Q03863_2333_1.jpg,299_Q03863_2333_2.jpg,299_Q03863_2333_3.jpg,299_Q02263_2175_1.jpg,299_Q02263_2175_2.jpg,299_Q02263_2175_3.jpg,The user does not have a specific intent to discuss in this conversation.
What went into writing/publishing the book Doctor Zhivago?,F0445,208,doctor zhivago,208_Q04312_370_1.jpg,208_Q04312_370_2.jpg,208_Q04312_370_3.jpg,208_Q01279_1726_1.jpg,208_Q01279_1726_2.jpg,208_Q01279_1726_3.jpg,208_Q02248_2328_1.jpg,208_Q02248_2328_2.jpg,208_Q02248_2328_3.jpg,Not interested in seeing the cover of Doctor Zhivago.
I want to find the homepage of The Current magazine in San Antonio.,F0373,19,the current,19_Q04197_255_1.jpg,19_Q04197_255_2.jpg,19_Q04197_255_3.jpg,19_Q00794_380_1.jpg,19_Q00794_380_2.jpg,19_Q00794_380_3.jpg,19_Q01079_386_1.jpg,19_Q01079_386_2.jpg,19_Q01079_386_3.jpg,Not interested in air currents.
Find Mister Rogers videos.,F0688,278,mister rogers,278_Q04466_524_1.jpg,278_Q04466_524_2.jpg,278_Q04466_524_3.jpg,278_Q02309_1085_1.jpg,278_Q02309_1085_2.jpg,278_Q02309_1085_3.jpg,278_Q00418_2663_1.jpg,278_Q00418_2663_2.jpg,278_Q00418_2663_3.jpg,Not interested
Find information about Marshall County Schools in West Virginia.,F0645,269,marshall county schools,269_Q03963_21_1.jpg,269_Q03963_21_2.jpg,269_Q03963_21_3.jpg,269_Q02387_2979_1.jpg,269_Q02387_2979_2.jpg,269_Q02387_2979_3.jpg,269_Q03075_3866_1.jpg,269_Q03075_3866_2.jpg,269_Q03075_3866_3.jpg,Request detailed information about Marshall County schools.
What foods contain iron?,F0880,55,iron,55_Q00916_3219_1.jpg,55_Q00916_3219_2.jpg,55_Q00916_3219_3.jpg,55_Q03513_106_1.jpg,55_Q03513_106_2.jpg,55_Q03513_106_3.jpg,55_Q03390_2986_1.jpg,55_Q03390_2986_2.jpg,55_Q03390_2986_3.jpg,The user intends to discuss a topic other than the melting point of iron.
Who's in the cast of the Doctor Zhivago movie?,F0448,208,doctor zhivago,208_Q04314_372_1.jpg,208_Q04314_372_2.jpg,208_Q04314_372_3.jpg,208_Q04313_371_1.jpg,208_Q04313_371_2.jpg,208_Q04313_371_3.jpg,208_Q02344_1650_1.jpg,208_Q02344_1650_2.jpg,208_Q02344_1650_3.jpg,"The user is interested in other aspects of the film ""Doctor Zhivago."""
Find the web site of Ham Radio Outlet.,F0545,235,ham radio,235_Q03287_1675_1.jpg,235_Q03287_1675_2.jpg,235_Q03287_1675_3.jpg,235_Q02679_2760_1.jpg,235_Q02679_2760_2.jpg,235_Q02679_2760_3.jpg,235_Q04753_811_1.jpg,235_Q04753_811_2.jpg,235_Q04753_811_3.jpg,The user is not interested in physical locations of ham radio outlets.
What is the best golf gps device?,F0461,210,golf gps,210_Q02794_3005_1.jpg,210_Q02794_3005_2.jpg,210_Q02794_3005_3.jpg,210_Q02104_1676_1.jpg,210_Q02104_1676_2.jpg,210_Q02104_1676_3.jpg,210_Q01315_340_1.jpg,210_Q01315_340_2.jpg,210_Q01315_340_3.jpg,The user is interested in understanding or discussing the form factor of a device.
Is pink slime used in school lunches?,F0764,299,pink slime in ground beef,299_Q02263_2175_1.jpg,299_Q02263_2175_2.jpg,299_Q02263_2175_3.jpg,299_Q03743_2245_1.jpg,299_Q03743_2245_2.jpg,299_Q03743_2245_3.jpg,299_Q00512_776_1.jpg,299_Q00512_776_2.jpg,299_Q00512_776_3.jpg,The user is not interested in knowing about pink slime.
"Find information about Flushing, a neighborhood in New York City.",F0913,63,flushing,63_Q05391_1449_1.jpg,63_Q05391_1449_2.jpg,63_Q05391_1449_3.jpg,63_Q02370_2021_1.jpg,63_Q02370_2021_2.jpg,63_Q02370_2021_3.jpg,63_Q05388_1446_1.jpg,63_Q05388_1446_2.jpg,63_Q05388_1446_3.jpg,"The user is not interested in Flushing, Queens."
What hotels are near the Orange County Convention Center?,F0821,41,orange county convention center,41_Q05078_1136_1.jpg,41_Q05078_1136_2.jpg,41_Q05078_1136_3.jpg,41_Q05073_1131_1.jpg,41_Q05073_1131_2.jpg,41_Q05073_1131_3.jpg,41_Q01963_414_1.jpg,41_Q01963_414_2.jpg,41_Q01963_414_3.jpg,No specific intent.
Is there a link between Barrett's Esophagus and cancer?,F0600,254,barrett's esophagus,254_Q02390_3414_1.jpg,254_Q02390_3414_2.jpg,254_Q02390_3414_3.jpg,254_Q03668_2764_1.jpg,254_Q03668_2764_2.jpg,254_Q03668_2764_3.jpg,254_Q03914_2284_1.jpg,254_Q03914_2284_2.jpg,254_Q03914_2284_3.jpg,Not interested in learning about Barrett's esophagus risk factors.
"demographics of East Ridge High School in Lick Creek, Kentucky",F0163,140,east ridge high school,140_Q02788_1964_1.jpg,140_Q02788_1964_2.jpg,140_Q02788_1964_3.jpg,140_Q00190_1547_1.jpg,140_Q00190_1547_2.jpg,140_Q00190_1547_3.jpg,140_Q02570_1729_1.jpg,140_Q02570_1729_2.jpg,140_Q02570_1729_3.jpg,The user's intent is unclear from the provided conversation snippet.
In which cities is high altitude sickness more likely to occur?,F0757,297,altitude sickness,297_Q01094_1317_1.jpg,297_Q01094_1317_2.jpg,297_Q01094_1317_3.jpg,297_Q00143_3906_1.jpg,297_Q00143_3906_2.jpg,297_Q00143_3906_3.jpg,297_Q04660_718_1.jpg,297_Q04660_718_2.jpg,297_Q04660_718_3.jpg,Understanding what they are interested in
Find examples of employee performance appraisals.,F0987,8,appraisals,8_Q03340_3117_1.jpg,8_Q03340_3117_2.jpg,8_Q03340_3117_3.jpg,8_Q05596_1654_1.jpg,8_Q05596_1654_2.jpg,8_Q05596_1654_3.jpg,8_Q02907_1814_1.jpg,8_Q02907_1814_2.jpg,8_Q02907_1814_3.jpg,User has no intent to find appraisers.
Why do people blush? What is blushing?,F0915,63,flushing,63_Q03840_1728_1.jpg,63_Q03840_1728_2.jpg,63_Q03840_1728_3.jpg,63_Q03427_3209_1.jpg,63_Q03427_3209_2.jpg,63_Q03427_3209_3.jpg,63_Q05392_1450_1.jpg,63_Q05392_1450_2.jpg,63_Q05392_1450_3.jpg,The user is not interested in seeing diagrams of how a toilet flushes.
What DVD versions of the Doctor Zhivago movie are available?,F0450,208,doctor zhivago,208_Q02203_65_1.jpg,208_Q02203_65_2.jpg,208_Q02203_65_3.jpg,208_Q04313_371_1.jpg,208_Q04313_371_2.jpg,208_Q04313_371_3.jpg,208_Q00035_2839_1.jpg,208_Q00035_2839_2.jpg,208_Q00035_2839_3.jpg,User is not interested in discussing Doctor Zhivago's medical field.
"Find reviews of web hosting services, geared towards small business needs.",F0781,32,website design hosting,32_Q02718_1634_1.jpg,32_Q02718_1634_2.jpg,32_Q02718_1634_3.jpg,32_Q02930_3478_1.jpg,32_Q02930_3478_2.jpg,32_Q02930_3478_3.jpg,32_Q05524_1582_1.jpg,32_Q05524_1582_2.jpg,32_Q05524_1582_3.jpg,Looking for information about requirements for a service or product.
What are the names of some flowering plants?,F0747,294,flowering plants,294_Q04365_423_1.jpg,294_Q04365_423_2.jpg,294_Q04365_423_3.jpg,294_Q02507_3896_1.jpg,294_Q02507_3896_2.jpg,294_Q02507_3896_3.jpg,294_Q02543_1136_1.jpg,294_Q02543_1136_2.jpg,294_Q02543_1136_3.jpg,The user's intent is unclear or unspecified.
Take me to the homepage of the Humane Society.,F0804,38,dogs for adoption,38_Q04194_252_1.jpg,38_Q04194_252_2.jpg,38_Q04194_252_3.jpg,38_Q04191_249_1.jpg,38_Q04191_249_2.jpg,38_Q04191_249_3.jpg,38_Q03192_1921_1.jpg,38_Q03192_1921_2.jpg,38_Q03192_1921_3.jpg,Not interested in adopting a dog.
Which antibiotics are used to treat a tooth abscess.,F0596,253,tooth abscess,253_Q04648_706_1.jpg,253_Q04648_706_2.jpg,253_Q04648_706_3.jpg,253_Q04647_705_1.jpg,253_Q04647_705_2.jpg,253_Q04647_705_3.jpg,253_Q02033_1149_1.jpg,253_Q02033_1149_2.jpg,253_Q02033_1149_3.jpg,The user is currently not interested in examples of tooth abscesses.
Find giant teddy bears.,F0606,255,teddy bears,255_Q02558_3419_1.jpg,255_Q02558_3419_2.jpg,255_Q02558_3419_3.jpg,255_Q04233_291_1.jpg,255_Q04233_291_2.jpg,255_Q04233_291_3.jpg,255_Q02496_2060_1.jpg,255_Q02496_2060_2.jpg,255_Q02496_2060_3.jpg,The user is not interested in bulk orders.
What equipment and tools does a land surveyor use in his job?,F0452,209,land surveyor,209_Q00030_1867_1.jpg,209_Q00030_1867_2.jpg,209_Q00030_1867_3.jpg,209_Q05020_1078_1.jpg,209_Q05020_1078_2.jpg,209_Q05020_1078_3.jpg,209_Q05018_1076_1.jpg,209_Q05018_1076_2.jpg,209_Q05018_1076_3.jpg,Interested in the tools used by land surveyors.
"""What are the lyrics to the theme song for """"Mister Rogers' Neighborhood""""?""",F0684,278,mister rogers,278_Q04468_526_1.jpg,278_Q04468_526_2.jpg,278_Q04468_526_3.jpg,278_Q03713_78_1.jpg,278_Q03713_78_2.jpg,278_Q03713_78_3.jpg,278_Q00908_2904_1.jpg,278_Q00908_2904_2.jpg,278_Q00908_2904_3.jpg,The user is not interested in Fred Rogers' personal life.
What is the relationship between Wilson's disease and zinc?,F0667,273,wilson's disease,273_Q02398_3750_1.jpg,273_Q02398_3750_2.jpg,273_Q02398_3750_3.jpg,273_Q02441_1758_1.jpg,273_Q02441_1758_2.jpg,273_Q02441_1758_3.jpg,273_Q02764_3281_1.jpg,273_Q02764_3281_2.jpg,273_Q02764_3281_3.jpg,The user is not interested in discussing life expectancy for the illness.
Find instructions for grilling chicken.,F0245,160,grilling,160_Q00624_2432_1.jpg,160_Q00624_2432_2.jpg,160_Q00624_2432_3.jpg,160_Q05039_1097_1.jpg,160_Q05039_1097_2.jpg,160_Q05039_1097_3.jpg,160_Q05043_1101_1.jpg,160_Q05043_1101_2.jpg,160_Q05043_1101_3.jpg,Not interested in finding a grill for grilling food.
Find details regarding the casualties of the USS Cole bombing,F0676,275,uss cole,275_Q03425_834_1.jpg,275_Q03425_834_2.jpg,275_Q03425_834_3.jpg,275_Q04036_94_1.jpg,275_Q04036_94_2.jpg,275_Q04036_94_3.jpg,275_Q03460_3748_1.jpg,275_Q03460_3748_2.jpg,275_Q03460_3748_3.jpg,No specific intent provided.
"Find demographic information about Cass County, MO.",F0031,107,cass county missouri,107_Q02005_2148_1.jpg,107_Q02005_2148_2.jpg,107_Q02005_2148_3.jpg,107_Q02671_2009_1.jpg,107_Q02671_2009_2.jpg,107_Q02671_2009_3.jpg,107_Q04128_186_1.jpg,107_Q04128_186_2.jpg,107_Q04128_186_3.jpg,"The user wants to avoid information about schools in Cass County, Missouri."
"Find the homepage of Bellevue College, Washington.",F0905,60,bellevue,60_Q03864_1117_1.jpg,60_Q03864_1117_2.jpg,60_Q03864_1117_3.jpg,60_Q05405_1463_1.jpg,60_Q05405_1463_2.jpg,60_Q05405_1463_3.jpg,60_Q01097_728_1.jpg,60_Q01097_728_2.jpg,60_Q01097_728_3.jpg,"Not interested in notable residents of Bellevue, Washington."
What restaurants use pink slime?,F0761,299,pink slime in ground beef,299_Q03906_391_1.jpg,299_Q03906_391_2.jpg,299_Q03906_391_3.jpg,299_Q04755_813_1.jpg,299_Q04755_813_2.jpg,299_Q04755_813_3.jpg,299_Q03149_681_1.jpg,299_Q03149_681_2.jpg,299_Q03149_681_3.jpg,The user is interested in finding out which restaurants use pink slime in their ground beef.
Is there a golf gps system that can be used world wide?,F0465,210,golf gps,210_Q03552_2528_1.jpg,210_Q03552_2528_2.jpg,210_Q03552_2528_3.jpg,210_Q00584_1040_1.jpg,210_Q00584_1040_2.jpg,210_Q00584_1040_3.jpg,210_Q02104_1676_1.jpg,210_Q02104_1676_2.jpg,210_Q02104_1676_3.jpg,The user is not interested in discussing the legality of golf GPS systems.
Find pictures of the Kayser-Fleischer ring that is a sign of Wilson's disease.,F0669,273,wilson's disease,273_Q02741_2794_1.jpg,273_Q02741_2794_2.jpg,273_Q02741_2794_3.jpg,273_Q02355_2020_1.jpg,273_Q02355_2020_2.jpg,273_Q02355_2020_3.jpg,273_Q02938_291_1.jpg,273_Q02938_291_2.jpg,273_Q02938_291_3.jpg,Gather information about Wilson's disease.
Find data on how to identify spider bites.,F0591,251,identifying spider bites,251_Q03628_3498_1.jpg,251_Q03628_3498_2.jpg,251_Q03628_3498_3.jpg,251_Q03801_84_1.jpg,251_Q03801_84_2.jpg,251_Q03801_84_3.jpg,251_Q01158_2224_1.jpg,251_Q01158_2224_2.jpg,251_Q01158_2224_3.jpg,None
Find a timeline of the Civil Rights Movement in the United States.,F0353,184,civil right movement,184_Q04679_737_1.jpg,184_Q04679_737_2.jpg,184_Q04679_737_3.jpg,184_Q04680_738_1.jpg,184_Q04680_738_2.jpg,184_Q04680_738_3.jpg,184_Q03366_2070_1.jpg,184_Q03366_2070_2.jpg,184_Q03366_2070_3.jpg,The user is not looking for paintings of the civil rights movement.
Who is eligible for a 403b plan?,F0202,151,403b,151_Q04005_63_1.jpg,151_Q04005_63_2.jpg,151_Q04005_63_3.jpg,151_Q00139_1134_1.jpg,151_Q00139_1134_2.jpg,151_Q00139_1134_3.jpg,151_Q01960_2445_1.jpg,151_Q01960_2445_2.jpg,151_Q01960_2445_3.jpg,Focus on the details of the 403b plan.
"I'd like to find user reports about Windows Defender, particularly problems with the software.",F0413,20,defender,20_Q00797_1846_1.jpg,20_Q00797_1846_2.jpg,20_Q00797_1846_3.jpg,20_Q00663_1280_1.jpg,20_Q00663_1280_2.jpg,20_Q00663_1280_3.jpg,20_Q04220_278_1.jpg,20_Q04220_278_2.jpg,20_Q04220_278_3.jpg,"Searching for a different song or lyrics other than ""Defender""."
Find biographical information about former Secretary of State Condoleeza Rice.,F1055,96,rice,96_Q02197_29_1.jpg,96_Q02197_29_2.jpg,96_Q02197_29_3.jpg,96_Q02233_3167_1.jpg,96_Q02233_3167_2.jpg,96_Q02233_3167_3.jpg,96_Q05153_1211_1.jpg,96_Q05153_1211_2.jpg,96_Q05153_1211_3.jpg,The user is not interested in knowing the country where rice was created.
"Find information about Yahoo!, the company.",F0530,23,yahoo,23_Q01258_1392_1.jpg,23_Q01258_1392_2.jpg,23_Q01258_1392_3.jpg,23_Q01281_1824_1.jpg,23_Q01281_1824_2.jpg,23_Q01281_1824_3.jpg,23_Q02660_1677_1.jpg,23_Q02660_1677_2.jpg,23_Q02660_1677_3.jpg,The user is interested in obtaining details about the company Yahoo!.
What are the symptoms of carpal tunnel syndrome (CTS)?,F0473,213,carpal tunnel syndrome,213_Q00519_3098_1.jpg,213_Q00519_3098_2.jpg,213_Q00519_3098_3.jpg,213_Q01045_2522_1.jpg,213_Q01045_2522_2.jpg,213_Q01045_2522_3.jpg,213_Q00415_2004_1.jpg,213_Q00415_2004_2.jpg,213_Q00415_2004_3.jpg,The user is not interested in treatment or management options.
"""Find the lyrics to the song """"I Will Survive"""".""",F0524,227,i will survive lyrics,227_Q05034_1092_1.jpg,227_Q05034_1092_2.jpg,227_Q05034_1092_3.jpg,227_Q05038_1096_1.jpg,227_Q05038_1096_2.jpg,227_Q05038_1096_3.jpg,227_Q01888_1780_1.jpg,227_Q01888_1780_2.jpg,227_Q01888_1780_3.jpg,"The user is interested in the lyrics to ""I Will Survive"" by Gloria Gaynor."
Find biographical information about former Secretary of State Condoleeza Rice.,F1055,96,rice,96_Q05154_1212_1.jpg,96_Q05154_1212_2.jpg,96_Q05154_1212_3.jpg,96_Q02325_812_1.jpg,96_Q02325_812_2.jpg,96_Q02325_812_3.jpg,96_Q01001_2842_1.jpg,96_Q01001_2842_2.jpg,96_Q01001_2842_3.jpg,Focus on reading Condoleezza Rice's biography.
Where can I find information on buying unlocked phones?,F0790,34,cell phones,34_Q00650_1366_1.jpg,34_Q00650_1366_2.jpg,34_Q00650_1366_3.jpg,34_Q00779_235_1.jpg,34_Q00779_235_2.jpg,34_Q00779_235_3.jpg,34_Q02692_1203_1.jpg,34_Q02692_1203_2.jpg,34_Q02692_1203_3.jpg,The user is interested in purchasing a new phone.
"""Find pictures of the penguins from the animated movie, """"Madagascar"""".""",F0895,58,penguins,58_Q03314_867_1.jpg,58_Q03314_867_2.jpg,58_Q03314_867_3.jpg,58_Q01953_3747_1.jpg,58_Q01953_3747_2.jpg,58_Q01953_3747_3.jpg,58_Q03865_837_1.jpg,58_Q03865_837_2.jpg,58_Q03865_837_3.jpg,Not interested in buying Pittsburgh Penguins merchandise.
Find giant teddy bears.,F0606,255,teddy bears,255_Q01140_1069_1.jpg,255_Q01140_1069_2.jpg,255_Q01140_1069_3.jpg,255_Q02490_1986_1.jpg,255_Q02490_1986_2.jpg,255_Q02490_1986_3.jpg,255_Q03309_2541_1.jpg,255_Q03309_2541_2.jpg,255_Q03309_2541_3.jpg,The user is not interested in buying a teddy bear.
What are the advantages and disadvantages of a hip roof over other roof types?,F0617,258,hip roof,258_Q02320_607_1.jpg,258_Q02320_607_2.jpg,258_Q02320_607_3.jpg,258_Q04045_103_1.jpg,258_Q04045_103_2.jpg,258_Q04045_103_3.jpg,258_Q03087_682_1.jpg,258_Q03087_682_2.jpg,258_Q03087_682_3.jpg,Not interested in the topic of where hip roofs are popular.
Get details on the bombing of the USS Cole.,F0677,275,uss cole,275_Q00580_633_1.jpg,275_Q00580_633_2.jpg,275_Q00580_633_3.jpg,275_Q04031_89_1.jpg,275_Q04031_89_2.jpg,275_Q04031_89_3.jpg,275_Q00303_1692_1.jpg,275_Q00303_1692_2.jpg,275_Q00303_1692_3.jpg,The user has no specific intent in the conversation.
How do you weather strip automobile windows and doors?,F0316,176,weather strip,176_Q05627_1685_1.jpg,176_Q05627_1685_2.jpg,176_Q05627_1685_3.jpg,176_Q03706_1556_1.jpg,176_Q03706_1556_2.jpg,176_Q03706_1556_3.jpg,176_Q03324_3433_1.jpg,176_Q03324_3433_2.jpg,176_Q03324_3433_3.jpg,The user is inquiring about the types of weather stripping.
Get details on the bombing of the USS Cole.,F0677,275,uss cole,275_Q03622_2668_1.jpg,275_Q03622_2668_2.jpg,275_Q03622_2668_3.jpg,275_Q04031_89_1.jpg,275_Q04031_89_2.jpg,275_Q04031_89_3.jpg,275_Q03425_834_1.jpg,275_Q03425_834_2.jpg,275_Q03425_834_3.jpg,None
Take me to the Arizona Game and Fish Department homepage.,F0238,16,arizona game and fish,16_Q05102_1160_1.jpg,16_Q05102_1160_2.jpg,16_Q05102_1160_3.jpg,16_Q03834_715_1.jpg,16_Q03834_715_2.jpg,16_Q03834_715_3.jpg,16_Q03134_1795_1.jpg,16_Q03134_1795_2.jpg,16_Q03134_1795_3.jpg,Find the Arizona Game and Fish Department homepage.
What are the best ways of disposing of dog waste?,F0386,193,dog clean up bags,193_Q04996_1054_1.jpg,193_Q04996_1054_2.jpg,193_Q04996_1054_3.jpg,193_Q04993_1051_1.jpg,193_Q04993_1051_2.jpg,193_Q04993_1051_3.jpg,193_Q04994_1052_1.jpg,193_Q04994_1052_2.jpg,193_Q04994_1052_3.jpg,Manage waste without additional items.
Find general information about Fickle Creek Farm in North Carolina,F0014,102,fickle creek farm,102_Q03686_1367_1.jpg,102_Q03686_1367_2.jpg,102_Q03686_1367_3.jpg,102_Q04104_162_1.jpg,102_Q04104_162_2.jpg,102_Q04104_162_3.jpg,102_Q02217_2884_1.jpg,102_Q02217_2884_2.jpg,102_Q02217_2884_3.jpg,The user does not intend to find the location of Fickle Creek Farm on a map.
"""What songs were sung on """"Mister Rogers' Neighborhood""""?""",F0689,278,mister rogers,278_Q04467_525_1.jpg,278_Q04467_525_2.jpg,278_Q04467_525_3.jpg,278_Q00209_2861_1.jpg,278_Q00209_2861_2.jpg,278_Q00209_2861_3.jpg,278_Q02948_3505_1.jpg,278_Q02948_3505_2.jpg,278_Q02948_3505_3.jpg,The user is not interested in watching an interview with Fred Rogers.
How do I get my free annual credit report?,F0356,185,credit report,185_Q04872_930_1.jpg,185_Q04872_930_2.jpg,185_Q04872_930_3.jpg,185_Q03127_3210_1.jpg,185_Q03127_3210_2.jpg,185_Q03127_3210_3.jpg,185_Q02095_760_1.jpg,185_Q02095_760_2.jpg,185_Q02095_760_3.jpg,User has no specific interest at the moment.
Where can I buy replacement parts for pressure washers?,F0390,195,pressure washers,195_Q05649_1707_1.jpg,195_Q05649_1707_2.jpg,195_Q05649_1707_3.jpg,195_Q02408_895_1.jpg,195_Q02408_895_2.jpg,195_Q02408_895_3.jpg,195_Q00654_458_1.jpg,195_Q00654_458_2.jpg,195_Q00654_458_3.jpg,Finding replacement parts for pressure washers.
Who can provide inexpensive digital cable television bundled with internet service?,F0006,10,cheap internet,10_Q01462_1234_1.jpg,10_Q01462_1234_2.jpg,10_Q01462_1234_3.jpg,10_Q02754_1957_1.jpg,10_Q02754_1957_2.jpg,10_Q02754_1957_3.jpg,10_Q02654_434_1.jpg,10_Q02654_434_2.jpg,10_Q02654_434_3.jpg,The user wants to inquire if someone else is curious about who used cheap internet.
Locate information about teddy bears by Steiff.,F0607,255,teddy bears,255_Q02496_2060_1.jpg,255_Q02496_2060_2.jpg,255_Q02496_2060_3.jpg,255_Q04231_289_1.jpg,255_Q04231_289_2.jpg,255_Q04231_289_3.jpg,255_Q00355_297_1.jpg,255_Q00355_297_2.jpg,255_Q00355_297_3.jpg,Look at pictures of toys from different brands.
Where is the University of North Carolina hospital located?,F0362,186,unc,186_Q03752_2112_1.jpg,186_Q03752_2112_2.jpg,186_Q03752_2112_3.jpg,186_Q02185_1656_1.jpg,186_Q02185_1656_2.jpg,186_Q02185_1656_3.jpg,186_Q03233_3440_1.jpg,186_Q03233_3440_2.jpg,186_Q03233_3440_3.jpg,The user is not interested in UNC sports.
I'm looking for information on NASCAR races.,F0195,15,espn sports,15_Q01802_3819_1.jpg,15_Q01802_3819_2.jpg,15_Q01802_3819_3.jpg,15_Q01816_3933_1.jpg,15_Q01816_3933_2.jpg,15_Q01816_3933_3.jpg,15_Q05607_1665_1.jpg,15_Q05607_1665_2.jpg,15_Q05607_1665_3.jpg,The user is not interested in ESPN sports corporate information.
What are the withdrawal limitations for a 403b retirement plan?,F0205,151,403b,151_Q04003_61_1.jpg,151_Q04003_61_2.jpg,151_Q04003_61_3.jpg,151_Q04006_64_1.jpg,151_Q04006_64_2.jpg,151_Q04006_64_3.jpg,151_Q01131_2539_1.jpg,151_Q01131_2539_2.jpg,151_Q01131_2539_3.jpg,Not interested in differences between a 401k and a 403b.
