facet,facet_id,topic_id,topic,image1_1,image1_2,image1_3,image2_1,image2_2,image2_3,image3_1,image3_2,image3_3,image4_1,image4_2,image4_3,query
What hotels are near the Kansas City airport?,F0348,183,kansas city mo,183_Q04900_958_1.jpg,183_Q04900_958_2.jpg,183_Q04900_958_3.jpg,183_Q00223_630_1.jpg,183_Q00223_630_2.jpg,183_Q00223_630_3.jpg,183_Q00255_1284_1.jpg,183_Q00255_1284_2.jpg,183_Q00255_1284_3.jpg,183_Q03433_792_1.jpg,183_Q03433_792_2.jpg,183_Q03433_792_3.jpg,The user is interested in Kansas City.
What are the ham radio license classes?,F0541,235,ham radio,235_Q04750_808_1.jpg,235_Q04750_808_2.jpg,235_Q04750_808_3.jpg,235_Q03747_1822_1.jpg,235_Q03747_1822_2.jpg,235_Q03747_1822_3.jpg,235_Q03175_2708_1.jpg,235_Q03175_2708_2.jpg,235_Q03175_2708_3.jpg,235_Q04749_807_1.jpg,235_Q04749_807_2.jpg,235_Q04749_807_3.jpg,Not interested in vintage ham radios.
Where can I buy rock and roll posters?,F0311,174,rock art,174_Q00830_432_1.jpg,174_Q00830_432_2.jpg,174_Q00830_432_3.jpg,174_Q05000_1058_1.jpg,174_Q05000_1058_2.jpg,174_Q05000_1058_3.jpg,174_Q01450_196_1.jpg,174_Q01450_196_2.jpg,174_Q01450_196_3.jpg,174_Q03440_1704_1.jpg,174_Q03440_1704_2.jpg,174_Q03440_1704_3.jpg,The user is not interested in rock art.
Which activities are prevalent among CTS sufferers?,F0478,213,carpal tunnel syndrome,213_Q02902_1913_1.jpg,213_Q02902_1913_2.jpg,213_Q02902_1913_3.jpg,213_Q01081_3358_1.jpg,213_Q01081_3358_2.jpg,213_Q01081_3358_3.jpg,213_Q00300_3265_1.jpg,213_Q00300_3265_2.jpg,213_Q00300_3265_3.jpg,213_Q05616_1674_1.jpg,213_Q05616_1674_2.jpg,213_Q05616_1674_3.jpg,The user wants to know the number of people who become healthy after surgery.
What are the recovery prospects for CTS surgical patients?,F0480,213,carpal tunnel syndrome,213_Q03239_3541_1.jpg,213_Q03239_3541_2.jpg,213_Q03239_3541_3.jpg,213_Q02389_3049_1.jpg,213_Q02389_3049_2.jpg,213_Q02389_3049_3.jpg,213_Q01045_2522_1.jpg,213_Q01045_2522_2.jpg,213_Q01045_2522_3.jpg,213_Q01305_553_1.jpg,213_Q01305_553_2.jpg,213_Q01305_553_3.jpg,The user is not interested in discussing causes for carpal tunnel syndrome at the moment.
Find symptoms of Barrett's Esophagus.,F0601,254,barrett's esophagus,254_Q05603_1661_1.jpg,254_Q05603_1661_2.jpg,254_Q05603_1661_3.jpg,254_Q03836_363_1.jpg,254_Q03836_363_2.jpg,254_Q03836_363_3.jpg,254_Q02012_1270_1.jpg,254_Q02012_1270_2.jpg,254_Q02012_1270_3.jpg,254_Q03429_2556_1.jpg,254_Q03429_2556_2.jpg,254_Q03429_2556_3.jpg,Interested in focusing on a different topic or task.
What information is available about Maryland parks and recreation?,F0484,215,maryland department of natural resources,215_Q03249_674_1.jpg,215_Q03249_674_2.jpg,215_Q03249_674_3.jpg,215_Q05221_1279_1.jpg,215_Q05219_1277_2.jpg,215_Q05216_1274_3.jpg,215_Q03252_1291_1.jpg,215_Q03252_1291_2.jpg,215_Q03252_1291_3.jpg,215_Q00381_130_1.jpg,215_Q00381_130_2.jpg,215_Q00381_130_3.jpg,Not interested in information about the officials in the Maryland Department of Natural Resources.
Find the causes and risk factors of Barrett's Esophagus.,F0597,254,barrett's esophagus,254_Q02012_1270_1.jpg,254_Q02012_1270_2.jpg,254_Q02012_1270_3.jpg,254_Q03836_363_1.jpg,254_Q03836_363_2.jpg,254_Q03836_363_3.jpg,254_Q03431_1159_1.jpg,254_Q03431_1159_2.jpg,254_Q03431_1159_3.jpg,254_Q02390_3414_1.jpg,254_Q02390_3414_2.jpg,254_Q02390_3414_3.jpg,The user is not seeking information about treatments.
"Find the homepage for the U.K. newspaper, The Sun.",F0954,72,the sun,72_Q03982_40_1.jpg,72_Q03982_40_2.jpg,72_Q03982_40_3.jpg,72_Q03984_42_1.jpg,72_Q03984_42_2.jpg,72_Q03984_42_3.jpg,72_Q03987_45_1.jpg,72_Q03987_45_2.jpg,72_Q03987_45_3.jpg,72_Q02039_2527_1.jpg,72_Q02039_2527_2.jpg,72_Q02039_2527_3.jpg,Not interested in seeing pictures of the sun.
Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,213_Q00815_488_1.jpg,213_Q00815_488_2.jpg,213_Q00815_488_3.jpg,213_Q03486_31_1.jpg,213_Q03486_31_2.jpg,213_Q03486_31_3.jpg,213_Q01582_455_1.jpg,213_Q01582_455_2.jpg,213_Q01582_455_3.jpg,213_Q05615_1673_1.jpg,213_Q05615_1673_2.jpg,213_Q05615_1673_3.jpg,The user is not interested in doctors that specialize in treating carpal tunnel syndrome.
What damage can an F5 tornado do?,F0639,265,F5 tornado,265_Q04358_416_1.jpg,265_Q04358_416_2.jpg,265_Q04358_416_3.jpg,265_Q03625_3689_1.jpg,265_Q03625_3689_2.jpg,265_Q03625_3689_3.jpg,265_Q04359_417_1.jpg,265_Q04359_417_2.jpg,265_Q04359_417_3.jpg,265_Q04363_421_1.jpg,265_Q04363_421_2.jpg,265_Q04363_421_3.jpg,Expressing disinterest in measuring an F5 tornado.
I am looking for the history of and a summary of the work performed at the Hawaiian Volcano Observatories.,F0525,228,hawaiian volcano observatories,228_Q05144_1202_1.jpg,228_Q05144_1202_2.jpg,228_Q05144_1202_3.jpg,228_Q02043_2380_1.jpg,228_Q02043_2380_2.jpg,228_Q02043_2380_3.jpg,228_Q00053_2302_1.jpg,228_Q00053_2302_2.jpg,228_Q00053_2302_3.jpg,228_Q02297_994_1.jpg,228_Q02297_994_2.jpg,228_Q02297_994_3.jpg,The user is not interested in seeing images from the Hawaiian volcano observatories.
Find giant teddy bears.,F0606,255,teddy bears,255_Q03545_2786_1.jpg,255_Q03545_2786_2.jpg,255_Q03545_2786_3.jpg,255_Q00156_730_1.jpg,255_Q00156_730_2.jpg,255_Q00156_730_3.jpg,255_Q01478_2061_1.jpg,255_Q01478_2061_2.jpg,255_Q01478_2061_3.jpg,255_Q03309_2541_1.jpg,255_Q03309_2541_2.jpg,255_Q03309_2541_3.jpg,The user is not interested in the cultural impact of teddy bears.
How do you identify carpenter bees and how are they different from other bees?,F0618,259,carpenter bee,259_Q02891_3676_1.jpg,259_Q02891_3676_2.jpg,259_Q02891_3676_3.jpg,259_Q05412_1470_1.jpg,259_Q05412_1470_2.jpg,259_Q05412_1470_3.jpg,259_Q01120_3087_1.jpg,259_Q01120_3087_2.jpg,259_Q01120_3087_3.jpg,259_Q02485_1499_1.jpg,259_Q02485_1499_2.jpg,259_Q02485_1499_3.jpg,The user seeks information on the best methods to exterminate carpenter bees.
Find dealers in irons for clothing.,F0884,55,iron,55_Q00260_2488_1.jpg,55_Q00260_2488_2.jpg,55_Q00260_2488_3.jpg,55_Q00916_3219_1.jpg,55_Q00916_3219_2.jpg,55_Q00916_3219_3.jpg,55_Q03513_106_1.jpg,55_Q03513_106_2.jpg,55_Q03513_106_3.jpg,55_Q03316_1504_1.jpg,55_Q03316_1504_2.jpg,55_Q03316_1504_3.jpg,The user is not interested in how iron is made.
Find information on nutritional or health benefits of figs.,F0214,154,figs,154_Q00985_2787_1.jpg,154_Q00985_2787_2.jpg,154_Q00985_2787_3.jpg,154_Q04868_926_1.jpg,154_Q04868_926_2.jpg,154_Q04868_926_3.jpg,154_Q03527_3834_1.jpg,154_Q03527_3834_2.jpg,154_Q03527_3834_3.jpg,154_Q00372_2983_1.jpg,154_Q00372_2983_2.jpg,154_Q00372_2983_3.jpg,The user is not interested in recipes with figs.
"""What are the lyrics to the theme song for """"Mister Rogers' Neighborhood""""?""",F0684,278,mister rogers,278_Q04470_528_1.jpg,278_Q04470_528_2.jpg,278_Q04470_528_3.jpg,278_Q00488_1611_1.jpg,278_Q00488_1611_2.jpg,278_Q00488_1611_3.jpg,278_Q04467_525_1.jpg,278_Q04467_525_2.jpg,278_Q04467_525_3.jpg,278_Q03258_963_1.jpg,278_Q03258_963_2.jpg,278_Q03258_963_3.jpg,The user is dismissing the topic of viewing the Mister Rogers set.
What treatments are available for Barrett's Esophagus?,F0598,254,barrett's esophagus,254_Q00392_224_1.jpg,254_Q00392_224_2.jpg,254_Q00392_224_3.jpg,254_Q02390_3414_1.jpg,254_Q02390_3414_2.jpg,254_Q02390_3414_3.jpg,254_Q03352_3863_1.jpg,254_Q03352_3863_2.jpg,254_Q03352_3863_3.jpg,254_Q02116_758_1.jpg,254_Q02116_758_2.jpg,254_Q02116_758_3.jpg,Focus on other health topics.
Find giant teddy bears.,F0606,255,teddy bears,255_Q04230_288_1.jpg,255_Q04230_288_2.jpg,255_Q04230_288_3.jpg,255_Q02490_1986_1.jpg,255_Q02490_1986_2.jpg,255_Q02490_1986_3.jpg,255_Q00401_3704_1.jpg,255_Q00401_3704_2.jpg,255_Q00401_3704_3.jpg,255_Q00355_297_1.jpg,255_Q00355_297_2.jpg,255_Q00355_297_3.jpg,The user is not interested in old fashioned teddy bears.
Find pictures of pink slime.,F0762,299,pink slime in ground beef,299_Q04755_813_1.jpg,299_Q04755_813_2.jpg,299_Q04755_813_3.jpg,299_Q01438_1829_1.jpg,299_Q01438_1829_2.jpg,299_Q01438_1829_3.jpg,299_Q01310_2581_1.jpg,299_Q01310_2581_2.jpg,299_Q01310_2581_3.jpg,299_Q04760_818_1.jpg,299_Q04760_818_2.jpg,299_Q04760_818_3.jpg,Decline viewing infographics about pink slime in ground beef.
What are the early signs of a heart attack?,F0315,175,signs of a heartattack,175_Q05512_1570_1.jpg,175_Q05512_1570_2.jpg,175_Q05512_1570_3.jpg,175_Q00264_775_1.jpg,175_Q00264_775_2.jpg,175_Q00264_775_3.jpg,175_Q05514_1572_1.jpg,175_Q05514_1572_2.jpg,175_Q05514_1572_3.jpg,175_Q03903_2606_1.jpg,175_Q03903_2606_2.jpg,175_Q03903_2606_3.jpg,Not interested in early warning signs of a heart attack.
Find information about occupational therapy for a child.,F0585,249,occupational therapist,249_Q03359_2292_1.jpg,249_Q03359_2292_2.jpg,249_Q03359_2292_3.jpg,249_Q02720_149_1.jpg,249_Q02720_149_2.jpg,249_Q02720_149_3.jpg,249_Q01320_3262_1.jpg,249_Q01320_3262_2.jpg,249_Q01320_3262_3.jpg,249_Q01488_3870_1.jpg,249_Q01488_3870_2.jpg,249_Q01488_3870_3.jpg,To avoid discussing specific occupational therapists.
Find reviews of AVP antivirus software and comparisons to other products.,F0866,52,avp,52_Q03223_2710_1.jpg,52_Q03223_2710_2.jpg,52_Q03223_2710_3.jpg,52_Q05295_1353_1.jpg,52_Q05295_1353_2.jpg,52_Q05295_1353_3.jpg,52_Q05292_1350_1.jpg,52_Q05292_1350_2.jpg,52_Q05292_1350_3.jpg,52_Q05293_1351_1.jpg,52_Q05293_1351_2.jpg,52_Q05293_1351_3.jpg,The user is not interested in information about the association of volleyball professionals.
"What treatments are available for CCFT, carotid cavernous fistula?",F0716,287,carotid cavernous fistula treatment,287_Q02744_3617_1.jpg,287_Q02744_3617_2.jpg,287_Q02744_3617_3.jpg,287_Q02521_2905_1.jpg,287_Q02521_2905_2.jpg,287_Q02521_2905_3.jpg,287_Q05353_1411_1.jpg,287_Q05353_1411_2.jpg,287_Q05353_1411_3.jpg,287_Q02522_3486_1.jpg,287_Q02522_3486_2.jpg,287_Q02522_3486_3.jpg,Understanding the causes of carotid cavernous fistula.
Find Mister Rogers videos.,F0688,278,mister rogers,278_Q03168_2834_1.jpg,278_Q03168_2834_2.jpg,278_Q03168_2834_3.jpg,278_Q00209_2861_1.jpg,278_Q00209_2861_2.jpg,278_Q00209_2861_3.jpg,278_Q02309_1085_1.jpg,278_Q02309_1085_2.jpg,278_Q02309_1085_3.jpg,278_Q00488_1611_1.jpg,278_Q00488_1611_2.jpg,278_Q00488_1611_3.jpg,The user is not interested in Mister Rogers-related content.
What diet should a person with Wilson's disease follow?,F0668,273,wilson's disease,273_Q01096_87_1.jpg,273_Q01096_87_2.jpg,273_Q01096_87_3.jpg,273_Q02398_3750_1.jpg,273_Q02398_3750_2.jpg,273_Q02398_3750_3.jpg,273_Q03355_1538_1.jpg,273_Q03355_1538_2.jpg,273_Q03355_1538_3.jpg,273_Q02741_2794_1.jpg,273_Q02741_2794_2.jpg,273_Q02741_2794_3.jpg,Seeking information on a disease.
Find dealers in irons for clothing.,F0884,55,iron,55_Q03390_2986_1.jpg,55_Q03390_2986_2.jpg,55_Q03390_2986_3.jpg,55_Q03454_1629_1.jpg,55_Q03454_1629_2.jpg,55_Q03454_1629_3.jpg,55_Q02213_643_1.jpg,55_Q02213_643_2.jpg,55_Q02213_643_3.jpg,55_Q03128_2894_1.jpg,55_Q03128_2894_2.jpg,55_Q03128_2894_3.jpg,Not interested in iron deficiencies.
Where can I find Volvo semi trucks for sale (new or used)?,F0458,21,volvo,21_Q02974_440_1.jpg,21_Q02974_440_2.jpg,21_Q02974_440_3.jpg,21_Q04714_772_1.jpg,21_Q04714_772_2.jpg,21_Q04714_772_3.jpg,21_Q03313_1897_1.jpg,21_Q03313_1897_2.jpg,21_Q03313_1897_3.jpg,21_Q01141_237_1.jpg,21_Q01141_237_2.jpg,21_Q01141_237_3.jpg,The user needs information about a specific year of a Volvo.
"""How has the phrase """"all men are created equal"""" been interpreted over time by the US surpreme Court?""",F0137,133,all men are created equal,133_Q03741_1724_1.jpg,133_Q03741_1724_2.jpg,133_Q03741_1724_3.jpg,133_Q01385_2018_1.jpg,133_Q01385_2018_2.jpg,133_Q01385_2018_3.jpg,133_Q03598_2402_1.jpg,133_Q03598_2402_2.jpg,133_Q03598_2402_3.jpg,133_Q03543_955_1.jpg,133_Q03543_955_2.jpg,133_Q03543_955_3.jpg,Not interested in learning about the author of the quote.
Find Mister Rogers videos.,F0688,278,mister rogers,278_Q00467_1292_1.jpg,278_Q00467_1292_2.jpg,278_Q00467_1292_3.jpg,278_Q00209_2861_1.jpg,278_Q00209_2861_2.jpg,278_Q00209_2861_3.jpg,278_Q04471_529_1.jpg,278_Q04471_529_2.jpg,278_Q04471_529_3.jpg,278_Q00908_2904_1.jpg,278_Q00908_2904_2.jpg,278_Q00908_2904_3.jpg,The user is not interested in the Mister Rogers movie.
"What is the shelf life of a chicken egg---that is, how old can it be and still be safe to eat?",F0581,248,eggs shelf life,248_Q04955_1013_1.jpg,248_Q04955_1013_2.jpg,248_Q04955_1013_3.jpg,248_Q04957_1015_1.jpg,248_Q04957_1015_2.jpg,248_Q04957_1015_3.jpg,248_Q01293_138_1.jpg,248_Q01293_138_2.jpg,248_Q01293_138_3.jpg,248_Q00037_1147_1.jpg,248_Q00037_1147_2.jpg,248_Q00037_1147_3.jpg,The user is not focused on this topic right now.
"Find games based on the InuYasha series, either online or for game systems.",F0699,28,inuyasha,28_Q00116_2928_1.jpg,28_Q00116_2928_2.jpg,28_Q00116_2928_3.jpg,28_Q03533_3611_1.jpg,28_Q03533_3611_2.jpg,28_Q03533_3611_3.jpg,28_Q00252_720_1.jpg,28_Q00252_720_2.jpg,28_Q00252_720_3.jpg,28_Q00750_3476_1.jpg,28_Q00750_3476_2.jpg,28_Q00750_3476_3.jpg,General interest in Inuyasha content without focus on a specific season.
Find tips and charts for counting calories while dieting.,F0976,78,dieting,78_Q04352_410_1.jpg,78_Q04352_410_2.jpg,78_Q04352_410_3.jpg,78_Q03118_3643_1.jpg,78_Q03118_3643_2.jpg,78_Q03118_3643_3.jpg,78_Q00800_158_1.jpg,78_Q00800_158_2.jpg,78_Q00800_158_3.jpg,78_Q04356_414_1.jpg,78_Q04356_414_2.jpg,78_Q04356_414_3.jpg,The user is not interested in learning about dieting.
Where is tornado alley?,F0638,265,F5 tornado,265_Q02665_3378_1.jpg,265_Q02665_3378_2.jpg,265_Q02665_3378_3.jpg,265_Q02532_1932_1.jpg,265_Q02532_1932_2.jpg,265_Q02532_1932_3.jpg,265_Q02796_1516_1.jpg,265_Q02796_1516_2.jpg,265_Q02796_1516_3.jpg,265_Q02989_1935_1.jpg,265_Q02989_1935_2.jpg,265_Q02989_1935_3.jpg,View videos of F5 tornadoes.
What are examples of the philosophy of Sun Tzu?,F0656,270,sun tzu,270_Q03497_3037_1.jpg,270_Q03497_3037_2.jpg,270_Q03497_3037_3.jpg,270_Q04166_224_1.jpg,270_Q04166_224_2.jpg,270_Q04166_224_3.jpg,270_Q04161_219_1.jpg,270_Q04161_219_2.jpg,270_Q04161_219_3.jpg,270_Q00299_562_1.jpg,270_Q00299_562_2.jpg,270_Q00299_562_3.jpg,Not interested in knowing if he's Chinese or Japanese.
Find sewing sites for beginners.,F0938,69,sewing instructions,69_Q00579_3585_1.jpg,69_Q00579_3585_2.jpg,69_Q00579_3585_3.jpg,69_Q05319_1377_1.jpg,69_Q05319_1377_2.jpg,69_Q05319_1377_3.jpg,69_Q01006_2753_1.jpg,69_Q01006_2753_2.jpg,69_Q01006_2753_3.jpg,69_Q03569_1153_1.jpg,69_Q03569_1153_2.jpg,69_Q03569_1153_3.jpg,Focus on teaching other sewing topics.
Find information about nano-technological solar power.,F0837,45,solar panels,45_Q00898_544_1.jpg,45_Q00898_544_2.jpg,45_Q00898_544_3.jpg,45_Q04664_722_1.jpg,45_Q04664_722_2.jpg,45_Q04664_722_3.jpg,45_Q04662_720_1.jpg,45_Q04662_720_2.jpg,45_Q04662_720_3.jpg,45_Q04666_724_1.jpg,45_Q04666_724_2.jpg,45_Q04666_724_3.jpg,Not seeking information on purchasing and installing solar panels.
Where can I buy radio-controlled planes?,F0261,164,hobby stores,164_Q05259_1317_1.jpg,164_Q05259_1317_2.jpg,164_Q05259_1317_3.jpg,164_Q02920_880_1.jpg,164_Q02920_880_2.jpg,164_Q02920_880_3.jpg,164_Q00789_3036_1.jpg,164_Q00789_3036_2.jpg,164_Q00789_3036_3.jpg,164_Q02626_3204_1.jpg,164_Q02626_3204_2.jpg,164_Q02626_3204_3.jpg,The user is not interested in hobby ideas.
What is the relationship between Wilson's disease and zinc?,F0667,273,wilson's disease,273_Q02741_2794_1.jpg,273_Q02741_2794_2.jpg,273_Q02741_2794_3.jpg,273_Q04966_1024_1.jpg,273_Q04966_1024_2.jpg,273_Q04966_1024_3.jpg,273_Q00306_865_1.jpg,273_Q00306_865_2.jpg,273_Q00306_865_3.jpg,273_Q04962_1020_1.jpg,273_Q04962_1020_2.jpg,273_Q04962_1020_3.jpg,The user is seeking information about Wilson's disease.
information on the state income tax in Illinois,F0171,142,illinois state tax,142_Q00241_2103_1.jpg,142_Q00241_2103_2.jpg,142_Q00241_2103_3.jpg,142_Q04704_762_1.jpg,142_Q04704_762_2.jpg,142_Q04704_762_3.jpg,142_Q00674_2237_1.jpg,142_Q00674_2237_2.jpg,142_Q00674_2237_3.jpg,142_Q03680_2414_1.jpg,142_Q03680_2414_2.jpg,142_Q03680_2414_3.jpg,Expressing a lack of interest in Illinois state tax determination.
Find strategies for parents of children with OCD.,F1026,89,ocd,89_Q04097_155_1.jpg,89_Q04097_155_2.jpg,89_Q04097_155_3.jpg,89_Q00703_107_1.jpg,89_Q00703_107_2.jpg,89_Q00703_107_3.jpg,89_Q00818_840_1.jpg,89_Q00818_840_2.jpg,89_Q00818_840_3.jpg,89_Q00338_3103_1.jpg,89_Q00338_3103_2.jpg,89_Q00338_3103_3.jpg,Learn about the tests that evaluate OCD.
What damage can a carpenter bee do to a home or structure?,F0621,259,carpenter bee,259_Q05413_1471_1.jpg,259_Q05413_1471_2.jpg,259_Q05413_1471_3.jpg,259_Q02178_2857_1.jpg,259_Q02178_2857_2.jpg,259_Q02178_2857_3.jpg,259_Q03488_252_1.jpg,259_Q03488_252_2.jpg,259_Q03488_252_3.jpg,259_Q01717_3076_1.jpg,259_Q01717_3076_2.jpg,259_Q01717_3076_3.jpg,Learn about types of traps for carpenter bees.
How do you cook dried cannellini beans?,F0561,242,cannellini beans,242_Q00557_1463_1.jpg,242_Q00557_1463_2.jpg,242_Q00557_1463_3.jpg,242_Q02294_3722_1.jpg,242_Q02294_3722_2.jpg,242_Q02294_3722_3.jpg,242_Q03685_66_1.jpg,242_Q03685_66_2.jpg,242_Q03685_66_3.jpg,242_Q00311_595_1.jpg,242_Q00311_595_2.jpg,242_Q00311_595_3.jpg,Information on how to use or cook cannellini beans.
What is a normal heart rate when a person is resting?,F0625,26,lower heart rate,26_Q03727_1140_1.jpg,26_Q03727_1140_2.jpg,26_Q03727_1140_3.jpg,26_Q03653_2855_1.jpg,26_Q03653_2855_2.jpg,26_Q03653_2855_3.jpg,26_Q03654_2077_1.jpg,26_Q03654_2077_2.jpg,26_Q03654_2077_3.jpg,26_Q04484_542_1.jpg,26_Q04484_542_2.jpg,26_Q04484_542_3.jpg,No intent to engage further on this topic.
What are the health benefits associated with eating dark chocolate?,F0539,234,dark chocolate health benefits,234_Q02319_2749_1.jpg,234_Q02319_2749_2.jpg,234_Q02319_2749_3.jpg,234_Q02234_2318_1.jpg,234_Q02234_2318_2.jpg,234_Q02234_2318_3.jpg,234_Q00430_2304_1.jpg,234_Q00430_2304_2.jpg,234_Q00430_2304_3.jpg,234_Q02858_2250_1.jpg,234_Q02858_2250_2.jpg,234_Q02858_2250_3.jpg,Not interested in the production of dark chocolate.
Find the causes of CTS.,F0476,213,carpal tunnel syndrome,213_Q02250_2052_1.jpg,213_Q02250_2052_2.jpg,213_Q02250_2052_3.jpg,213_Q01045_2522_1.jpg,213_Q01045_2522_2.jpg,213_Q01045_2522_3.jpg,213_Q05616_1674_1.jpg,213_Q05616_1674_2.jpg,213_Q05616_1674_3.jpg,213_Q02389_3049_1.jpg,213_Q02389_3049_2.jpg,213_Q02389_3049_3.jpg,The user does not express any clear interest or intent in the conversation.
What is the history of the American revolutionary war?,F0632,260,the american revolutionary,260_Q02778_1643_1.jpg,260_Q02778_1643_2.jpg,260_Q02778_1643_3.jpg,260_Q03000_3188_1.jpg,260_Q03000_3188_2.jpg,260_Q03000_3188_3.jpg,260_Q00036_2233_1.jpg,260_Q00036_2233_2.jpg,260_Q00036_2233_3.jpg,260_Q01485_2378_1.jpg,260_Q01485_2378_2.jpg,260_Q01485_2378_3.jpg,The user is not focused on a geographic region of the American Revolution.
"Find information about Bellevue, Washington.",F0901,60,bellevue,60_Q00628_771_1.jpg,60_Q00628_771_2.jpg,60_Q00628_771_3.jpg,60_Q01056_3784_1.jpg,60_Q01056_3784_2.jpg,60_Q01056_3784_3.jpg,60_Q02003_2397_1.jpg,60_Q02003_2397_2.jpg,60_Q02003_2397_3.jpg,60_Q02159_2347_1.jpg,60_Q02159_2347_2.jpg,60_Q02159_2347_3.jpg,The user's intent is not provided.
Find an online source for Volvo parts.,F0460,21,volvo,21_Q04718_776_1.jpg,21_Q04718_776_2.jpg,21_Q04718_776_3.jpg,21_Q02644_3303_1.jpg,21_Q02644_3303_2.jpg,21_Q02644_3303_3.jpg,21_Q03651_3469_1.jpg,21_Q03651_3469_2.jpg,21_Q03651_3469_3.jpg,21_Q01638_6_1.jpg,21_Q01638_6_2.jpg,21_Q01638_6_3.jpg,Decline interest in purchasing a Volvo station wagon.
How is CTS diagnosed?,F0475,213,carpal tunnel syndrome,213_Q00572_3221_1.jpg,213_Q00572_3221_2.jpg,213_Q00572_3221_3.jpg,213_Q00433_2589_1.jpg,213_Q00433_2589_2.jpg,213_Q00433_2589_3.jpg,213_Q03373_1048_1.jpg,213_Q03373_1048_2.jpg,213_Q03373_1048_3.jpg,213_Q03715_2726_1.jpg,213_Q03715_2726_2.jpg,213_Q03715_2726_3.jpg,No intent to learn about carpal tunnel syndrome symptoms.
Is pink slime used in school lunches?,F0764,299,pink slime in ground beef,299_Q03911_1586_1.jpg,299_Q03911_1586_2.jpg,299_Q03911_1586_3.jpg,299_Q02265_1230_1.jpg,299_Q02265_1230_2.jpg,299_Q02265_1230_3.jpg,299_Q04758_816_1.jpg,299_Q04758_816_2.jpg,299_Q04758_816_3.jpg,299_Q01268_145_1.jpg,299_Q01268_145_2.jpg,299_Q01268_145_3.jpg,No interest in watching videos on how things are made.
Where can I buy teddy bears wholesale?,F0608,255,teddy bears,255_Q04231_289_1.jpg,255_Q04231_289_2.jpg,255_Q04231_289_3.jpg,255_Q00156_730_1.jpg,255_Q00156_730_2.jpg,255_Q00156_730_3.jpg,255_Q04233_291_1.jpg,255_Q04233_291_2.jpg,255_Q04233_291_3.jpg,255_Q03380_3671_1.jpg,255_Q03380_3671_2.jpg,255_Q03380_3671_3.jpg,The user is currently not researching holiday-themed teddy bears.
Find information on nutritional or health benefits of figs.,F0214,154,figs,154_Q03687_583_1.jpg,154_Q03687_583_2.jpg,154_Q03687_583_3.jpg,154_Q00372_2983_1.jpg,154_Q00372_2983_2.jpg,154_Q00372_2983_3.jpg,154_Q03808_1898_1.jpg,154_Q03808_1898_2.jpg,154_Q03808_1898_3.jpg,154_Q03930_2800_1.jpg,154_Q03930_2800_2.jpg,154_Q03930_2800_3.jpg,The user is not interested in knowing where figs grow.
I'm looking for nutrition and diet information for diabetics.,F0771,30,diabetes education,30_Q01175_3180_1.jpg,30_Q01175_3180_2.jpg,30_Q01175_3180_3.jpg,30_Q05238_1296_1.jpg,30_Q05238_1296_2.jpg,30_Q05238_1296_3.jpg,30_Q01311_713_1.jpg,30_Q01311_713_2.jpg,30_Q01311_713_3.jpg,30_Q03086_1651_1.jpg,30_Q03086_1651_2.jpg,30_Q03086_1651_3.jpg,The user is not interested in taking a class on diabetes.
Find a map of the inside of the US Capitol.,F0110,126,us capitol map,126_Q01775_3329_1.jpg,126_Q01775_3329_2.jpg,126_Q01775_3329_3.jpg,126_Q04855_913_1.jpg,126_Q04855_913_2.jpg,126_Q04855_913_3.jpg,126_Q02136_3128_1.jpg,126_Q02136_3128_2.jpg,126_Q02136_3128_3.jpg,126_Q01786_3907_1.jpg,126_Q01786_3907_2.jpg,126_Q01786_3907_3.jpg,The user is not interested in a map of Washington DC.
What are the recovery prospects for CTS surgical patients?,F0480,213,carpal tunnel syndrome,213_Q03373_1048_1.jpg,213_Q03373_1048_2.jpg,213_Q03373_1048_3.jpg,213_Q05616_1674_1.jpg,213_Q05616_1674_2.jpg,213_Q05616_1674_3.jpg,213_Q02830_690_1.jpg,213_Q02830_690_2.jpg,213_Q02830_690_3.jpg,213_Q00519_3098_1.jpg,213_Q00519_3098_2.jpg,213_Q00519_3098_3.jpg,Not interested in discussing carpal tunnel syndrome treatment.
"Find a street map of Flushing, NY.",F0916,63,flushing,63_Q05390_1448_1.jpg,63_Q05390_1448_2.jpg,63_Q05390_1448_3.jpg,63_Q03427_3209_1.jpg,63_Q03427_3209_2.jpg,63_Q03427_3209_3.jpg,63_Q02370_2021_1.jpg,63_Q02370_2021_2.jpg,63_Q02370_2021_3.jpg,63_Q02727_2026_1.jpg,63_Q02727_2026_2.jpg,63_Q02727_2026_3.jpg,The user is not interested in seeing examples of flushing.
"Find information on organizing a raffle, for example for a charity or school.",F1045,93,raffles,93_Q04264_322_1.jpg,93_Q04264_322_2.jpg,93_Q04264_322_3.jpg,93_Q00128_2886_1.jpg,93_Q00128_2886_2.jpg,93_Q00128_2886_3.jpg,93_Q04266_324_1.jpg,93_Q04266_324_2.jpg,93_Q04266_324_3.jpg,93_Q02831_2212_1.jpg,93_Q02831_2212_2.jpg,93_Q02831_2212_3.jpg,Explore something other than the Raffles Hotel.
