id,facet,facet_id,topic_id,topic,question1,answer1,question_id1,image1_1,image1_2,image1_3,question2,answer2,question_id2,image2_1,image2_2,image2_3,question3,answer3,question_id3,image3_1,image3_2,image3_3,question4,answer4,question_id4,image4_1,image4_2,image4_3
2917,Find the causes of CTS.,F0476,213,carpal tunnel syndrome,are you looking for physicians in your area that specialize in carpal tunnel syndrome treatment,I am interested in understanding more about the underlying reasons behind this condition.,Q00969,213_Q00969_341_1.jpg,213_Q00969_341_2.jpg,213_Q00969_341_3.jpg,do you need a list of who is at most risk of developing carpal tunnel syndrome,No. I would like to find the causes of CTS.,Q01582,213_Q01582_455_1.jpg,213_Q01582_455_2.jpg,213_Q01582_455_3.jpg,,,,,,,,,,,,
2918,Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,are you interested in the causes,I'm not looking for general information right now; my focus is more on specific exercises that could help relieve symptoms.,Q00415,213_Q00415_2004_1.jpg,213_Q00415_2004_2.jpg,213_Q00415_2004_3.jpg,are you looking for the medical billing code for this disorder,No. I'm wondering what exercises can bring relief from CTS.,Q01081,213_Q01081_3358_1.jpg,213_Q01081_3358_2.jpg,213_Q01081_3358_3.jpg,,,,,,,,,,,,
2919,Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,are you interested leaning about carpal tunnel syndrome symptoms,"I think certain exercises might be useful for addressing discomfort in my hands, but I'm not ready to discuss specifics yet.",Q00572,213_Q00572_3221_1.jpg,213_Q00572_3221_2.jpg,213_Q00572_3221_3.jpg,are you interested in treatment or managment options,"Yes, I am specifically looking for exercises that can bring relief.",Q00519,213_Q00519_3098_1.jpg,213_Q00519_3098_2.jpg,213_Q00519_3098_3.jpg,,,,,,,,,,,,
2920,Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,Would you like to find out which doctors treats carpal tunnel syndrome?,I'm interested in exploring ways to alleviate discomfort related to my condition.,Q05612,213_Q05612_1670_1.jpg,213_Q05612_1670_2.jpg,213_Q05612_1670_3.jpg,Would you like to view exercises for carpal tunnel syndrome?,"Yes, what exercises can bring relief from it? I want more informational ones like the one on the right.",Q05616,213_Q05616_1674_1.jpg,213_Q05616_1674_2.jpg,213_Q05616_1674_3.jpg,,,,,,,,,,,,
2921,Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,are you looking for doctors that specialize in treating carpal tunnel syndrome,"I am interested in exploring options for relief related to a specific condition, but I'm not focused on medical professionals.",Q00815,213_Q00815_488_1.jpg,213_Q00815_488_2.jpg,213_Q00815_488_3.jpg,are you looking for the medical billing code for this disorder,No. I'm wondering what exercises can bring relief from CTS.,Q01081,213_Q01081_3358_1.jpg,213_Q01081_3358_2.jpg,213_Q01081_3358_3.jpg,,,,,,,,,,,,
2922,Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,would you like to know how to prevent carpal tunnel syndrome,I'm interested in exploring exercise options that could help alleviate discomfort.,Q03486,213_Q03486_31_1.jpg,213_Q03486_31_2.jpg,213_Q03486_31_3.jpg,Would you like to view exercises for carpal tunnel syndrome?,"Yes, what exercises can bring relief from it? I want more informational ones like the one on the right.",Q05616,213_Q05616_1674_1.jpg,213_Q05616_1674_2.jpg,213_Q05616_1674_3.jpg,,,,,,,,,,,,
2923,Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,are you looking for doctors that specialize in treating carpal tunnel syndrome,"I’m interested in exploring options for managing my symptoms, but I’m not specifically seeking medical professionals right now.",Q00815,213_Q00815_488_1.jpg,213_Q00815_488_2.jpg,213_Q00815_488_3.jpg,are you interested in learning more about the symptoms,No. I just want to know what exercises can bring relief from CTS.,Q00300,213_Q00300_3265_1.jpg,213_Q00300_3265_2.jpg,213_Q00300_3265_3.jpg,,,,,,,,,,,,
2924,Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,are you looking for doctors that specialize in treating carpal tunnel syndrome,I'm interested in exploring options for exercises that might help.,Q00815,213_Q00815_488_1.jpg,213_Q00815_488_2.jpg,213_Q00815_488_3.jpg,Did you want more information regarding carpal tunnel syndrome symptoms?,Yes. What exercises bring relief? Do the ones in the last photo bring relief?,Q05614,213_Q05614_1672_1.jpg,213_Q05614_1672_2.jpg,213_Q05614_1672_3.jpg,,,,,,,,,,,,
2925,Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,are you looking for doctors that specialize in treating carpal tunnel syndrome,I'm exploring some options for exercises that might help with my condition.,Q00815,213_Q00815_488_1.jpg,213_Q00815_488_2.jpg,213_Q00815_488_3.jpg,are you looking for the medical billing code for this disorder,No. I'm wondering what exercises can bring relief from CTS.,Q01081,213_Q01081_3358_1.jpg,213_Q01081_3358_2.jpg,213_Q01081_3358_3.jpg,,,,,,,,,,,,
2926,Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,are there any important related factors or complications you want to know about regarding carpal tunnel syndrome,I'm mainly interested in exploring exercises that may help with my condition.,Q00014,213_Q00014_484_1.jpg,213_Q00014_484_2.jpg,213_Q00014_484_3.jpg,Did you want more information regarding carpal tunnel syndrome symptoms?,Yes. What exercises bring relief? Do the ones in the last photo bring relief?,Q05614,213_Q05614_1672_1.jpg,213_Q05614_1672_2.jpg,213_Q05614_1672_3.jpg,,,,,,,,,,,,
2927,Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,are there any important related factors or complications you want to know about regarding carpal tunnel syndrome,I'm primarily interested in exploring exercises that could help alleviate some symptoms.,Q00014,213_Q00014_484_1.jpg,213_Q00014_484_2.jpg,213_Q00014_484_3.jpg,Would you like information about carpal tunnel treatments?,yes but am also interested in exercises can bring relief from CTS,Q05613,213_Q05613_1671_1.jpg,213_Q05613_1671_2.jpg,213_Q05613_1671_3.jpg,,,,,,,,,,,,
2928,Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,are you looking for doctors that specialize in treating carpal tunnel syndrome,I'm exploring some options that might help with discomfort.,Q00815,213_Q00815_488_1.jpg,213_Q00815_488_2.jpg,213_Q00815_488_3.jpg,would you like to know about carpal tunnel syndrome treatment,"Yes, i'm wondering about exercises I can do to relieve carpal tunnel. Tell me more about ones like the one in the left photo.",Q03373,213_Q03373_1048_1.jpg,213_Q03373_1048_2.jpg,213_Q03373_1048_3.jpg,,,,,,,,,,,,
2929,Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,do you need a list of who is at most risk of developing carpal tunnel syndrome,I am more interested in exercises that might help alleviate discomfort rather than identifying those at risk.,Q01582,213_Q01582_455_1.jpg,213_Q01582_455_2.jpg,213_Q01582_455_3.jpg,Would you like information about carpal tunnel treatments?,yes but am also interested in exercises can bring relief from CTS,Q05613,213_Q05613_1671_1.jpg,213_Q05613_1671_2.jpg,213_Q05613_1671_3.jpg,,,,,,,,,,,,
2930,Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,what to know how many people become healthy after the surgery,"I'm interested in exploring options that could help with discomfort, but I'm unsure about the specifics.",Q02902,213_Q02902_1913_1.jpg,213_Q02902_1913_2.jpg,213_Q02902_1913_3.jpg,are you interested in learning more about the symptoms,No. I just want to know what exercises can bring relief from CTS.,Q00300,213_Q00300_3265_1.jpg,213_Q00300_3265_2.jpg,213_Q00300_3265_3.jpg,,,,,,,,,,,,
2931,Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,Would you like to find out which doctors treats carpal tunnel syndrome?,I'm interested in exploring some options that could help alleviate discomfort.,Q05612,213_Q05612_1670_1.jpg,213_Q05612_1670_2.jpg,213_Q05612_1670_3.jpg,what kind of product for carpal tunnel syndrome are you looking for,I'm looking for exercises that can bring relief from CTS. I'm not looking for a product.,Q02830,213_Q02830_690_1.jpg,213_Q02830_690_2.jpg,213_Q02830_690_3.jpg,,,,,,,,,,,,
2932,Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,Would you like information about carpal tunnel treatments?,"I'm interested in exploring some options that could help with discomfort in my hands, but I'm not sure which ones might be the best fit.",Q05613,213_Q05613_1671_1.jpg,213_Q05613_1671_2.jpg,213_Q05613_1671_3.jpg,Did you want more information regarding carpal tunnel syndrome symptoms?,Yes. What exercises bring relief? Do the ones in the last photo bring relief?,Q05614,213_Q05614_1672_1.jpg,213_Q05614_1672_2.jpg,213_Q05614_1672_3.jpg,,,,,,,,,,,,
2933,Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,what to know how many people become healthy after the surgery,I am interested in exploring options for relief but not necessarily through surgery.,Q02902,213_Q02902_1913_1.jpg,213_Q02902_1913_2.jpg,213_Q02902_1913_3.jpg,would you like to know about carpal tunnel syndrome treatment,"Yes, i'm wondering about exercises I can do to relieve carpal tunnel. Tell me more about ones like the one in the left photo.",Q03373,213_Q03373_1048_1.jpg,213_Q03373_1048_2.jpg,213_Q03373_1048_3.jpg,,,,,,,,,,,,
2934,Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,do you want to learn more about the risk factors,I am interested in exploring options for exercises that can help alleviate discomfort.,Q02389,213_Q02389_3049_1.jpg,213_Q02389_3049_2.jpg,213_Q02389_3049_3.jpg,are you interested in treatment or managment options,"Yes, I am specifically looking for exercises that can bring relief.",Q00519,213_Q00519_3098_1.jpg,213_Q00519_3098_2.jpg,213_Q00519_3098_3.jpg,,,,,,,,,,,,
2935,Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,would you like to know how to prevent carpal tunnel syndrome,I am interested in exploring exercises that could potentially help with discomfort in my hands.,Q03486,213_Q03486_31_1.jpg,213_Q03486_31_2.jpg,213_Q03486_31_3.jpg,would you like to know which activities are associated with the people diagnosed with the carpal tunnel syndrome,No. I would like to know which exercises can bring relief from CTS.,Q03715,213_Q03715_2726_1.jpg,213_Q03715_2726_2.jpg,213_Q03715_2726_3.jpg,,,,,,,,,,,,
2936,Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,are there any important related factors or complications you want to know about regarding carpal tunnel syndrome,I am primarily interested in exploring ways to relieve discomfort.,Q00014,213_Q00014_484_1.jpg,213_Q00014_484_2.jpg,213_Q00014_484_3.jpg,what kind of product for carpal tunnel syndrome are you looking for,I'm looking for exercises that can bring relief from CTS. I'm not looking for a product.,Q02830,213_Q02830_690_1.jpg,213_Q02830_690_2.jpg,213_Q02830_690_3.jpg,,,,,,,,,,,,
2937,Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,what to know how many people become healthy after the surgery,I'm exploring some options for relief and considering various exercises.,Q02902,213_Q02902_1913_1.jpg,213_Q02902_1913_2.jpg,213_Q02902_1913_3.jpg,are you interested in ways to relieve pain caused by carpal tunnel syndrome,I am specifically interested in exercises that bring relief from CTS.,Q00537,213_Q00537_1406_1.jpg,213_Q00537_1406_2.jpg,213_Q00537_1406_3.jpg,,,,,,,,,,,,
2938,Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,do you need a list of who is at most risk of developing carpal tunnel syndrome,"I'm interested in exploring options for exercises that may provide some relief from CTS, but I'm not specifically looking for a risk assessment.",Q01582,213_Q01582_455_1.jpg,213_Q01582_455_2.jpg,213_Q01582_455_3.jpg,are you interested in treatment or managment options,"Yes, I am specifically looking for exercises that can bring relief.",Q00519,213_Q00519_3098_1.jpg,213_Q00519_3098_2.jpg,213_Q00519_3098_3.jpg,,,,,,,,,,,,
2939,Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,do you need a list of who is at most risk of developing carpal tunnel syndrome,I’m interested in exploring exercises that may help alleviate some discomfort.,Q01582,213_Q01582_455_1.jpg,213_Q01582_455_2.jpg,213_Q01582_455_3.jpg,Would you like information about carpal tunnel treatments?,yes but am also interested in exercises can bring relief from CTS,Q05613,213_Q05613_1671_1.jpg,213_Q05613_1671_2.jpg,213_Q05613_1671_3.jpg,,,,,,,,,,,,
2940,Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,do you like to know about carpal tunnel surgery,I am interested in exercises that can help alleviate discomfort.,Q01557,213_Q01557_1838_1.jpg,213_Q01557_1838_2.jpg,213_Q01557_1838_3.jpg,are you interested in the causes,No.,Q00415,213_Q00415_2004_1.jpg,213_Q00415_2004_2.jpg,213_Q00415_2004_3.jpg,,,,,,,,,,,,
2941,Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,are you looking for doctors that specialize in treating carpal tunnel syndrome,I'm primarily interested in exercises that can help relieve discomfort.,Q00815,213_Q00815_488_1.jpg,213_Q00815_488_2.jpg,213_Q00815_488_3.jpg,do you need a list of who is at most risk of developing carpal tunnel syndrome,No.,Q01582,213_Q01582_455_1.jpg,213_Q01582_455_2.jpg,213_Q01582_455_3.jpg,,,,,,,,,,,,
2942,Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,are you looking for the medical billing code for this disorder,"That's something I can't help with directly, but I can suggest some exercises for relief.",Q01081,213_Q01081_3358_1.jpg,213_Q01081_3358_2.jpg,213_Q01081_3358_3.jpg,would you like to know about carpal tunnel syndrome treatment,"Yes, i'm wondering about exercises I can do to relieve carpal tunnel. Tell me more about ones like the one in the left photo.",Q03373,213_Q03373_1048_1.jpg,213_Q03373_1048_2.jpg,213_Q03373_1048_3.jpg,,,,,,,,,,,,
2943,Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,are you looking for doctors that specialize in treating carpal tunnel syndrome,"I am interested in exercises that could help with discomfort, but I'm not specifically searching for medical professionals right now.",Q00815,213_Q00815_488_1.jpg,213_Q00815_488_2.jpg,213_Q00815_488_3.jpg,do you need a list of who is at most risk of developing carpal tunnel syndrome,"No, I want to know how to relieve symptoms.",Q01582,213_Q01582_455_1.jpg,213_Q01582_455_2.jpg,213_Q01582_455_3.jpg,,,,,,,,,,,,
2944,Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,do you like to know about carpal tunnel surgery,I'm interested in exercises that can help with pain relief.,Q01557,213_Q01557_1838_1.jpg,213_Q01557_1838_2.jpg,213_Q01557_1838_3.jpg,Would you like to find out which doctors treats carpal tunnel syndrome?,No.,Q05612,213_Q05612_1670_1.jpg,213_Q05612_1670_2.jpg,213_Q05612_1670_3.jpg,,,,,,,,,,,,
2945,Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,what to know how many people become healthy after the surgery,"I'm interested in exploring some exercises that might help with discomfort, but I'm not focused solely on one specific option.",Q02902,213_Q02902_1913_1.jpg,213_Q02902_1913_2.jpg,213_Q02902_1913_3.jpg,what kind of product for carpal tunnel syndrome are you looking for,I'm looking for exercises that can bring relief from CTS. I'm not looking for a product.,Q02830,213_Q02830_690_1.jpg,213_Q02830_690_2.jpg,213_Q02830_690_3.jpg,,,,,,,,,,,,
2946,Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,are you looking for doctors that specialize in treating carpal tunnel syndrome,I'm mainly interested in exercises that can help alleviate discomfort.,Q00815,213_Q00815_488_1.jpg,213_Q00815_488_2.jpg,213_Q00815_488_3.jpg,would you like know about causes for carpal tunnel syndrome,"Actually, I'm looking for exercises to do for carpal tunnel relief.",Q03239,213_Q03239_3541_1.jpg,213_Q03239_3541_2.jpg,213_Q03239_3541_3.jpg,,,,,,,,,,,,
